Fold 0 | Epoch 000 | Train Loss: 1.5879 | Val Loss: 1.4837 | Val Acc: 0.3734 | Val F1: 0.2030 | LR: 0.000500
Fold 0 | Epoch 001 | Train Loss: 1.4526 | Val Loss: 1.4651 | Val Acc: 0.3702 | Val F1: 0.2210 | LR: 0.000500
Fold 0 | Epoch 002 | Train Loss: 1.4511 | Val Loss: 1.4274 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.000500
Fold 0 | Epoch 003 | Train Loss: 1.4183 | Val Loss: 1.3906 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.000500
Fold 0 | Epoch 004 | Train Loss: 1.3825 | Val Loss: 1.3243 | Val Acc: 0.4423 | Val F1: 0.3109 | LR: 0.000500
Fold 0 | Epoch 005 | Train Loss: 1.3634 | Val Loss: 1.3036 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 006 | Train Loss: 1.3359 | Val Loss: 1.2763 | Val Acc: 0.4423 | Val F1: 0.3207 | LR: 0.000500
Fold 0 | Epoch 007 | Train Loss: 1.3239 | Val Loss: 1.2745 | Val Acc: 0.4439 | Val F1: 0.3436 | LR: 0.000500
Fold 0 | Epoch 008 | Train Loss: 1.3299 | Val Loss: 1.3018 | Val Acc: 0.4615 | Val F1: 0.4153 | LR: 0.000500
Fold 0 | Epoch 009 | Train Loss: 1.3041 | Val Loss: 1.2794 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 010 | Train Loss: 1.2940 | Val Loss: 1.2564 | Val Acc: 0.4439 | Val F1: 0.3436 | LR: 0.000500
Fold 0 | Epoch 011 | Train Loss: 1.3021 | Val Loss: 1.2744 | Val Acc: 0.4439 | Val F1: 0.3099 | LR: 0.000500
Fold 0 | Epoch 012 | Train Loss: 1.3082 | Val Loss: 1.2581 | Val Acc: 0.4551 | Val F1: 0.4207 | LR: 0.000500
Fold 0 | Epoch 013 | Train Loss: 1.2999 | Val Loss: 1.2523 | Val Acc: 0.4455 | Val F1: 0.4037 | LR: 0.000500
Fold 0 | Epoch 014 | Train Loss: 1.2823 | Val Loss: 1.2477 | Val Acc: 0.4519 | Val F1: 0.4195 | LR: 0.000500
Fold 0 | Epoch 015 | Train Loss: 1.2907 | Val Loss: 1.2490 | Val Acc: 0.4535 | Val F1: 0.4189 | LR: 0.000500
Fold 0 | Epoch 016 | Train Loss: 1.2831 | Val Loss: 1.2546 | Val Acc: 0.4535 | Val F1: 0.4183 | LR: 0.000500
Fold 0 | Epoch 017 | Train Loss: 1.2791 | Val Loss: 1.2608 | Val Acc: 0.4487 | Val F1: 0.3486 | LR: 0.000500
Fold 0 | Epoch 018 | Train Loss: 1.2820 | Val Loss: 1.2544 | Val Acc: 0.4439 | Val F1: 0.3103 | LR: 0.000500
Fold 0 | Epoch 019 | Train Loss: 1.2868 | Val Loss: 1.2418 | Val Acc: 0.4519 | Val F1: 0.4195 | LR: 0.000400
Fold 0 | Epoch 020 | Train Loss: 1.2703 | Val Loss: 1.2506 | Val Acc: 0.4503 | Val F1: 0.4029 | LR: 0.000400
Fold 0 | Epoch 021 | Train Loss: 1.2729 | Val Loss: 1.2589 | Val Acc: 0.4439 | Val F1: 0.3103 | LR: 0.000400
Fold 0 | Epoch 022 | Train Loss: 1.2713 | Val Loss: 1.2514 | Val Acc: 0.4503 | Val F1: 0.4226 | LR: 0.000400
Fold 0 | Epoch 023 | Train Loss: 1.2661 | Val Loss: 1.2631 | Val Acc: 0.4487 | Val F1: 0.4208 | LR: 0.000400
Fold 0 | Epoch 024 | Train Loss: 1.2632 | Val Loss: 1.2436 | Val Acc: 0.4535 | Val F1: 0.4222 | LR: 0.000400
Fold 0 | Epoch 025 | Train Loss: 1.2789 | Val Loss: 1.2580 | Val Acc: 0.4343 | Val F1: 0.3322 | LR: 0.000400
Fold 0 | Epoch 026 | Train Loss: 1.2752 | Val Loss: 1.2519 | Val Acc: 0.4407 | Val F1: 0.3532 | LR: 0.000400
Fold 0 | Epoch 027 | Train Loss: 1.2605 | Val Loss: 1.2511 | Val Acc: 0.4647 | Val F1: 0.4153 | LR: 0.000400
Fold 0 | Epoch 028 | Train Loss: 1.2698 | Val Loss: 1.2457 | Val Acc: 0.4631 | Val F1: 0.4321 | LR: 0.000400
Fold 0 | Epoch 029 | Train Loss: 1.2672 | Val Loss: 1.2686 | Val Acc: 0.4631 | Val F1: 0.4112 | LR: 0.000400
Fold 0 | Epoch 030 | Train Loss: 1.2631 | Val Loss: 1.2533 | Val Acc: 0.4503 | Val F1: 0.4155 | LR: 0.000400
Fold 0 | Epoch 031 | Train Loss: 1.2551 | Val Loss: 1.2579 | Val Acc: 0.4343 | Val F1: 0.3566 | LR: 0.000400
Fold 0 | Epoch 032 | Train Loss: 1.2598 | Val Loss: 1.2631 | Val Acc: 0.4439 | Val F1: 0.3128 | LR: 0.000400
Fold 0 | Epoch 033 | Train Loss: 1.2632 | Val Loss: 1.2472 | Val Acc: 0.4519 | Val F1: 0.4143 | LR: 0.000400
Fold 0 | Epoch 034 | Train Loss: 1.2686 | Val Loss: 1.2662 | Val Acc: 0.4728 | Val F1: 0.4375 | LR: 0.000400
Fold 0 | Epoch 035 | Train Loss: 1.2654 | Val Loss: 1.2464 | Val Acc: 0.4439 | Val F1: 0.3320 | LR: 0.000400
Fold 0 | Epoch 036 | Train Loss: 1.2654 | Val Loss: 1.2533 | Val Acc: 0.4503 | Val F1: 0.4187 | LR: 0.000400
Fold 0 | Epoch 037 | Train Loss: 1.2577 | Val Loss: 1.2639 | Val Acc: 0.4375 | Val F1: 0.3819 | LR: 0.000400
Fold 0 | Epoch 038 | Train Loss: 1.2736 | Val Loss: 1.2605 | Val Acc: 0.4423 | Val F1: 0.4070 | LR: 0.000400
Fold 0 | Epoch 039 | Train Loss: 1.2701 | Val Loss: 1.2513 | Val Acc: 0.4343 | Val F1: 0.3294 | LR: 0.000320
Fold 0 | Epoch 040 | Train Loss: 1.2627 | Val Loss: 1.2437 | Val Acc: 0.4455 | Val F1: 0.3623 | LR: 0.000320
Fold 0 | Epoch 041 | Train Loss: 1.2642 | Val Loss: 1.2518 | Val Acc: 0.4712 | Val F1: 0.4337 | LR: 0.000320
Fold 0 | Epoch 042 | Train Loss: 1.2558 | Val Loss: 1.2571 | Val Acc: 0.4551 | Val F1: 0.4263 | LR: 0.000320
Fold 0 | Epoch 043 | Train Loss: 1.2566 | Val Loss: 1.2638 | Val Acc: 0.4551 | Val F1: 0.4251 | LR: 0.000320
Fold 0 | Epoch 044 | Train Loss: 1.2533 | Val Loss: 1.2512 | Val Acc: 0.4391 | Val F1: 0.3769 | LR: 0.000320
Fold 0 | Epoch 045 | Train Loss: 1.2560 | Val Loss: 1.2616 | Val Acc: 0.4471 | Val F1: 0.4173 | LR: 0.000320
Fold 0 | Epoch 046 | Train Loss: 1.2627 | Val Loss: 1.2710 | Val Acc: 0.4391 | Val F1: 0.3433 | LR: 0.000320
Fold 0 | Epoch 047 | Train Loss: 1.2596 | Val Loss: 1.2669 | Val Acc: 0.4343 | Val F1: 0.3984 | LR: 0.000320
Fold 0 | Epoch 048 | Train Loss: 1.2585 | Val Loss: 1.2646 | Val Acc: 0.4327 | Val F1: 0.3913 | LR: 0.000320
Fold 0 | Epoch 049 | Train Loss: 1.2581 | Val Loss: 1.2589 | Val Acc: 0.4471 | Val F1: 0.4000 | LR: 0.000320
Fold 0 | Epoch 050 | Train Loss: 1.2578 | Val Loss: 1.2683 | Val Acc: 0.4295 | Val F1: 0.3890 | LR: 0.000320
Fold 0 | Epoch 051 | Train Loss: 1.2481 | Val Loss: 1.2541 | Val Acc: 0.4343 | Val F1: 0.3497 | LR: 0.000320
Fold 0 | Epoch 052 | Train Loss: 1.2527 | Val Loss: 1.2569 | Val Acc: 0.4263 | Val F1: 0.3688 | LR: 0.000320
Fold 0 | Epoch 053 | Train Loss: 1.2585 | Val Loss: 1.2604 | Val Acc: 0.4359 | Val F1: 0.3752 | LR: 0.000320
Fold 0 | Epoch 054 | Train Loss: 1.2468 | Val Loss: 1.2534 | Val Acc: 0.4455 | Val F1: 0.4063 | LR: 0.000320
