Fold 0 | Epoch 000 | Train Loss: 1.4938 | Val Loss: 1.4692 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.001000
Fold 0 | Epoch 001 | Train Loss: 1.4426 | Val Loss: 1.4171 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.001000
Fold 0 | Epoch 002 | Train Loss: 1.3714 | Val Loss: 1.2997 | Val Acc: 0.4391 | Val F1: 0.3270 | LR: 0.001000
Fold 0 | Epoch 003 | Train Loss: 1.3416 | Val Loss: 1.3045 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 004 | Train Loss: 1.3325 | Val Loss: 1.2809 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 005 | Train Loss: 1.3171 | Val Loss: 1.2826 | Val Acc: 0.4327 | Val F1: 0.3017 | LR: 0.001000
Fold 0 | Epoch 006 | Train Loss: 1.2916 | Val Loss: 1.2554 | Val Acc: 0.4359 | Val F1: 0.3270 | LR: 0.001000
Fold 0 | Epoch 007 | Train Loss: 1.2932 | Val Loss: 1.2773 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 008 | Train Loss: 1.2729 | Val Loss: 1.2922 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 009 | Train Loss: 1.2798 | Val Loss: 1.2627 | Val Acc: 0.4487 | Val F1: 0.4147 | LR: 0.001000
Fold 0 | Epoch 010 | Train Loss: 1.2787 | Val Loss: 1.2637 | Val Acc: 0.4423 | Val F1: 0.3740 | LR: 0.001000
Fold 0 | Epoch 011 | Train Loss: 1.2678 | Val Loss: 1.2616 | Val Acc: 0.4439 | Val F1: 0.3436 | LR: 0.001000
Fold 0 | Epoch 012 | Train Loss: 1.2831 | Val Loss: 1.2813 | Val Acc: 0.4535 | Val F1: 0.3463 | LR: 0.001000
Fold 0 | Epoch 013 | Train Loss: 1.2706 | Val Loss: 1.2953 | Val Acc: 0.4391 | Val F1: 0.3815 | LR: 0.001000
Fold 0 | Epoch 014 | Train Loss: 1.2678 | Val Loss: 1.2620 | Val Acc: 0.4391 | Val F1: 0.4071 | LR: 0.001000
Fold 0 | Epoch 015 | Train Loss: 1.2731 | Val Loss: 1.2737 | Val Acc: 0.4375 | Val F1: 0.3288 | LR: 0.001000
Fold 0 | Epoch 016 | Train Loss: 1.2696 | Val Loss: 1.2775 | Val Acc: 0.4359 | Val F1: 0.4101 | LR: 0.001000
Fold 0 | Epoch 017 | Train Loss: 1.2741 | Val Loss: 1.2830 | Val Acc: 0.4263 | Val F1: 0.3991 | LR: 0.001000
Fold 0 | Epoch 018 | Train Loss: 1.2680 | Val Loss: 1.2771 | Val Acc: 0.4535 | Val F1: 0.3869 | LR: 0.001000
Fold 0 | Epoch 019 | Train Loss: 1.2703 | Val Loss: 1.2808 | Val Acc: 0.4375 | Val F1: 0.3820 | LR: 0.000800
Fold 0 | Epoch 020 | Train Loss: 1.2696 | Val Loss: 1.2760 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000800
Fold 0 | Epoch 021 | Train Loss: 1.2565 | Val Loss: 1.2863 | Val Acc: 0.4327 | Val F1: 0.4069 | LR: 0.000800
Fold 0 | Epoch 022 | Train Loss: 1.2545 | Val Loss: 1.2838 | Val Acc: 0.4295 | Val F1: 0.4028 | LR: 0.000800
Fold 0 | Epoch 023 | Train Loss: 1.2488 | Val Loss: 1.2792 | Val Acc: 0.4535 | Val F1: 0.3975 | LR: 0.000800
Fold 0 | Epoch 024 | Train Loss: 1.2569 | Val Loss: 1.2922 | Val Acc: 0.4423 | Val F1: 0.3793 | LR: 0.000800
Fold 0 | Epoch 025 | Train Loss: 1.2558 | Val Loss: 1.2927 | Val Acc: 0.4327 | Val F1: 0.4024 | LR: 0.000800
Fold 0 | Epoch 026 | Train Loss: 1.2508 | Val Loss: 1.2779 | Val Acc: 0.4359 | Val F1: 0.3282 | LR: 0.000800
Fold 0 | Epoch 027 | Train Loss: 1.2617 | Val Loss: 1.2804 | Val Acc: 0.4423 | Val F1: 0.3070 | LR: 0.000800
Fold 0 | Epoch 028 | Train Loss: 1.2557 | Val Loss: 1.2737 | Val Acc: 0.4423 | Val F1: 0.3070 | LR: 0.000800
Fold 0 | Epoch 029 | Train Loss: 1.2516 | Val Loss: 1.2716 | Val Acc: 0.4311 | Val F1: 0.4045 | LR: 0.000800
Fold 0 | Epoch 030 | Train Loss: 1.2469 | Val Loss: 1.2760 | Val Acc: 0.4263 | Val F1: 0.3998 | LR: 0.000800
Fold 0 | Epoch 031 | Train Loss: 1.2491 | Val Loss: 1.2775 | Val Acc: 0.4471 | Val F1: 0.4156 | LR: 0.000800
Fold 0 | Epoch 032 | Train Loss: 1.2546 | Val Loss: 1.2769 | Val Acc: 0.4247 | Val F1: 0.3984 | LR: 0.000800
