Fold 3 | Epoch 000 | Train Loss: 1.6148 | Val Loss: 1.4928 | Val Acc: 0.4065 | Val F1: 0.2787 | LR: 0.000500
Fold 3 | Epoch 001 | Train Loss: 1.4988 | Val Loss: 1.4416 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.000500
Fold 3 | Epoch 002 | Train Loss: 1.4854 | Val Loss: 1.4034 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.000500
Fold 3 | Epoch 003 | Train Loss: 1.4398 | Val Loss: 1.3464 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 004 | Train Loss: 1.3894 | Val Loss: 1.3398 | Val Acc: 0.3887 | Val F1: 0.2645 | LR: 0.000500
Fold 3 | Epoch 005 | Train Loss: 1.3650 | Val Loss: 1.3320 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 006 | Train Loss: 1.3616 | Val Loss: 1.3160 | Val Acc: 0.4194 | Val F1: 0.3769 | LR: 0.000500
Fold 3 | Epoch 007 | Train Loss: 1.3383 | Val Loss: 1.3393 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 008 | Train Loss: 1.3440 | Val Loss: 1.3184 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 009 | Train Loss: 1.3425 | Val Loss: 1.3149 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 010 | Train Loss: 1.3349 | Val Loss: 1.3171 | Val Acc: 0.4484 | Val F1: 0.3659 | LR: 0.000500
Fold 3 | Epoch 011 | Train Loss: 1.3306 | Val Loss: 1.3124 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 012 | Train Loss: 1.3350 | Val Loss: 1.3246 | Val Acc: 0.4129 | Val F1: 0.3798 | LR: 0.000500
Fold 3 | Epoch 013 | Train Loss: 1.3234 | Val Loss: 1.3286 | Val Acc: 0.4758 | Val F1: 0.4101 | LR: 0.000500
Fold 3 | Epoch 014 | Train Loss: 1.3229 | Val Loss: 1.3305 | Val Acc: 0.4161 | Val F1: 0.3747 | LR: 0.000500
Fold 3 | Epoch 015 | Train Loss: 1.3263 | Val Loss: 1.3216 | Val Acc: 0.4403 | Val F1: 0.4089 | LR: 0.000500
Fold 3 | Epoch 016 | Train Loss: 1.3202 | Val Loss: 1.3288 | Val Acc: 0.4419 | Val F1: 0.4069 | LR: 0.000500
Fold 3 | Epoch 017 | Train Loss: 1.3137 | Val Loss: 1.3334 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
