Fold 4 | Epoch 000 | Train Loss: 1.6092 | Val Loss: 1.4799 | Val Acc: 0.3467 | Val F1: 0.1785 | LR: 0.001000
Fold 4 | Epoch 001 | Train Loss: 1.4936 | Val Loss: 1.4201 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.001000
Fold 4 | Epoch 002 | Train Loss: 1.4436 | Val Loss: 1.3588 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 003 | Train Loss: 1.3879 | Val Loss: 1.3134 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 004 | Train Loss: 1.3744 | Val Loss: 1.2966 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 005 | Train Loss: 1.3483 | Val Loss: 1.3206 | Val Acc: 0.4494 | Val F1: 0.3062 | LR: 0.001000
Fold 4 | Epoch 006 | Train Loss: 1.3478 | Val Loss: 1.2916 | Val Acc: 0.4494 | Val F1: 0.3066 | LR: 0.001000
Fold 4 | Epoch 007 | Train Loss: 1.3476 | Val Loss: 1.3008 | Val Acc: 0.4093 | Val F1: 0.2669 | LR: 0.001000
Fold 4 | Epoch 008 | Train Loss: 1.3468 | Val Loss: 1.3000 | Val Acc: 0.4254 | Val F1: 0.3947 | LR: 0.001000
Fold 4 | Epoch 009 | Train Loss: 1.3474 | Val Loss: 1.3087 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 010 | Train Loss: 1.3379 | Val Loss: 1.2878 | Val Acc: 0.4526 | Val F1: 0.3215 | LR: 0.001000
Fold 4 | Epoch 011 | Train Loss: 1.3261 | Val Loss: 1.2977 | Val Acc: 0.4254 | Val F1: 0.3976 | LR: 0.001000
Fold 4 | Epoch 012 | Train Loss: 1.3201 | Val Loss: 1.2903 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 013 | Train Loss: 1.3143 | Val Loss: 1.2888 | Val Acc: 0.4286 | Val F1: 0.3960 | LR: 0.001000
Fold 4 | Epoch 014 | Train Loss: 1.3292 | Val Loss: 1.3108 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 015 | Train Loss: 1.3158 | Val Loss: 1.2831 | Val Acc: 0.4543 | Val F1: 0.3260 | LR: 0.001000
Fold 4 | Epoch 016 | Train Loss: 1.3122 | Val Loss: 1.2857 | Val Acc: 0.4109 | Val F1: 0.3329 | LR: 0.001000
Fold 4 | Epoch 017 | Train Loss: 1.3170 | Val Loss: 1.2796 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 018 | Train Loss: 1.3134 | Val Loss: 1.2867 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 019 | Train Loss: 1.3251 | Val Loss: 1.2846 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000800
Fold 4 | Epoch 020 | Train Loss: 1.3154 | Val Loss: 1.2842 | Val Acc: 0.4543 | Val F1: 0.4116 | LR: 0.000800
Fold 4 | Epoch 021 | Train Loss: 1.3131 | Val Loss: 1.2769 | Val Acc: 0.4125 | Val F1: 0.3845 | LR: 0.000800
Fold 4 | Epoch 022 | Train Loss: 1.3099 | Val Loss: 1.2849 | Val Acc: 0.4366 | Val F1: 0.3412 | LR: 0.000800
Fold 4 | Epoch 023 | Train Loss: 1.2949 | Val Loss: 1.2803 | Val Acc: 0.4334 | Val F1: 0.3259 | LR: 0.000800
Fold 4 | Epoch 024 | Train Loss: 1.3086 | Val Loss: 1.2963 | Val Acc: 0.4575 | Val F1: 0.3547 | LR: 0.000800
Fold 4 | Epoch 025 | Train Loss: 1.3106 | Val Loss: 1.2863 | Val Acc: 0.4125 | Val F1: 0.3769 | LR: 0.000800
Fold 4 | Epoch 026 | Train Loss: 1.3002 | Val Loss: 1.2816 | Val Acc: 0.4398 | Val F1: 0.4111 | LR: 0.000800
Fold 4 | Epoch 027 | Train Loss: 1.3125 | Val Loss: 1.2825 | Val Acc: 0.4189 | Val F1: 0.3894 | LR: 0.000800
Fold 4 | Epoch 028 | Train Loss: 1.3112 | Val Loss: 1.2854 | Val Acc: 0.4334 | Val F1: 0.4063 | LR: 0.000800
Fold 4 | Epoch 029 | Train Loss: 1.2998 | Val Loss: 1.2776 | Val Acc: 0.4238 | Val F1: 0.3899 | LR: 0.000800
Fold 4 | Epoch 030 | Train Loss: 1.2974 | Val Loss: 1.2869 | Val Acc: 0.4334 | Val F1: 0.4064 | LR: 0.000800
Fold 4 | Epoch 031 | Train Loss: 1.3059 | Val Loss: 1.2828 | Val Acc: 0.4318 | Val F1: 0.4048 | LR: 0.000800
Fold 4 | Epoch 032 | Train Loss: 1.2865 | Val Loss: 1.2881 | Val Acc: 0.4318 | Val F1: 0.4048 | LR: 0.000800
Fold 4 | Epoch 033 | Train Loss: 1.3047 | Val Loss: 1.2881 | Val Acc: 0.4382 | Val F1: 0.4099 | LR: 0.000800
Fold 4 | Epoch 034 | Train Loss: 1.2960 | Val Loss: 1.2980 | Val Acc: 0.4286 | Val F1: 0.4015 | LR: 0.000800
Fold 4 | Epoch 035 | Train Loss: 1.2904 | Val Loss: 1.2760 | Val Acc: 0.4366 | Val F1: 0.4094 | LR: 0.000800
Fold 4 | Epoch 036 | Train Loss: 1.2913 | Val Loss: 1.2821 | Val Acc: 0.4189 | Val F1: 0.3879 | LR: 0.000800
Fold 4 | Epoch 037 | Train Loss: 1.2943 | Val Loss: 1.2774 | Val Acc: 0.4238 | Val F1: 0.3953 | LR: 0.000800
Fold 4 | Epoch 038 | Train Loss: 1.2967 | Val Loss: 1.2929 | Val Acc: 0.4510 | Val F1: 0.3677 | LR: 0.000800
Fold 4 | Epoch 039 | Train Loss: 1.2973 | Val Loss: 1.2912 | Val Acc: 0.4462 | Val F1: 0.3920 | LR: 0.000640
Fold 4 | Epoch 040 | Train Loss: 1.2864 | Val Loss: 1.2915 | Val Acc: 0.4302 | Val F1: 0.4006 | LR: 0.000640
Fold 4 | Epoch 041 | Train Loss: 1.2884 | Val Loss: 1.2819 | Val Acc: 0.4462 | Val F1: 0.4175 | LR: 0.000640
Fold 4 | Epoch 042 | Train Loss: 1.2847 | Val Loss: 1.2925 | Val Acc: 0.4238 | Val F1: 0.3962 | LR: 0.000640
Fold 4 | Epoch 043 | Train Loss: 1.2758 | Val Loss: 1.2861 | Val Acc: 0.4398 | Val F1: 0.4120 | LR: 0.000640
Fold 4 | Epoch 044 | Train Loss: 1.2678 | Val Loss: 1.2922 | Val Acc: 0.4173 | Val F1: 0.3804 | LR: 0.000640
