Fold 0 | Epoch 000 | Train Loss: 1.5225 | Val Loss: 1.4435 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.001000
Fold 0 | Epoch 001 | Train Loss: 1.4667 | Val Loss: 1.4258 | Val Acc: 0.3702 | Val F1: 0.2061 | LR: 0.001000
Fold 0 | Epoch 002 | Train Loss: 1.4068 | Val Loss: 1.3767 | Val Acc: 0.4103 | Val F1: 0.2687 | LR: 0.001000
Fold 0 | Epoch 003 | Train Loss: 1.3695 | Val Loss: 1.3107 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 004 | Train Loss: 1.3445 | Val Loss: 1.2814 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 005 | Train Loss: 1.3027 | Val Loss: 1.2933 | Val Acc: 0.4391 | Val F1: 0.3127 | LR: 0.001000
Fold 0 | Epoch 006 | Train Loss: 1.3165 | Val Loss: 1.2645 | Val Acc: 0.4407 | Val F1: 0.3742 | LR: 0.001000
Fold 0 | Epoch 007 | Train Loss: 1.2996 | Val Loss: 1.2840 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 008 | Train Loss: 1.2864 | Val Loss: 1.2801 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.001000
Fold 0 | Epoch 009 | Train Loss: 1.2925 | Val Loss: 1.2677 | Val Acc: 0.4311 | Val F1: 0.4055 | LR: 0.001000
Fold 0 | Epoch 010 | Train Loss: 1.2717 | Val Loss: 1.2611 | Val Acc: 0.4343 | Val F1: 0.3778 | LR: 0.001000
Fold 0 | Epoch 011 | Train Loss: 1.2790 | Val Loss: 1.2640 | Val Acc: 0.4407 | Val F1: 0.3386 | LR: 0.001000
Fold 0 | Epoch 012 | Train Loss: 1.2694 | Val Loss: 1.2676 | Val Acc: 0.4375 | Val F1: 0.3917 | LR: 0.001000
Fold 0 | Epoch 013 | Train Loss: 1.2864 | Val Loss: 1.2684 | Val Acc: 0.4295 | Val F1: 0.3918 | LR: 0.001000
Fold 0 | Epoch 014 | Train Loss: 1.2738 | Val Loss: 1.2663 | Val Acc: 0.4359 | Val F1: 0.3778 | LR: 0.001000
Fold 0 | Epoch 015 | Train Loss: 1.2535 | Val Loss: 1.2667 | Val Acc: 0.4375 | Val F1: 0.3847 | LR: 0.001000
Fold 0 | Epoch 016 | Train Loss: 1.2572 | Val Loss: 1.2643 | Val Acc: 0.4343 | Val F1: 0.4087 | LR: 0.001000
Fold 0 | Epoch 017 | Train Loss: 1.2785 | Val Loss: 1.2830 | Val Acc: 0.4391 | Val F1: 0.2992 | LR: 0.001000
Fold 0 | Epoch 018 | Train Loss: 1.2517 | Val Loss: 1.2874 | Val Acc: 0.4327 | Val F1: 0.4069 | LR: 0.001000
Fold 0 | Epoch 019 | Train Loss: 1.2621 | Val Loss: 1.2713 | Val Acc: 0.4295 | Val F1: 0.4039 | LR: 0.000800
Fold 0 | Epoch 020 | Train Loss: 1.2623 | Val Loss: 1.2765 | Val Acc: 0.4327 | Val F1: 0.4071 | LR: 0.000800
Fold 0 | Epoch 021 | Train Loss: 1.2565 | Val Loss: 1.2835 | Val Acc: 0.4279 | Val F1: 0.3769 | LR: 0.000800
Fold 0 | Epoch 022 | Train Loss: 1.2625 | Val Loss: 1.2691 | Val Acc: 0.4327 | Val F1: 0.3684 | LR: 0.000800
Fold 0 | Epoch 023 | Train Loss: 1.2478 | Val Loss: 1.2748 | Val Acc: 0.4279 | Val F1: 0.4016 | LR: 0.000800
Fold 0 | Epoch 024 | Train Loss: 1.2527 | Val Loss: 1.2947 | Val Acc: 0.4247 | Val F1: 0.3936 | LR: 0.000800
Fold 0 | Epoch 025 | Train Loss: 1.2552 | Val Loss: 1.2835 | Val Acc: 0.4359 | Val F1: 0.3255 | LR: 0.000800
Fold 0 | Epoch 026 | Train Loss: 1.2673 | Val Loss: 1.2704 | Val Acc: 0.4295 | Val F1: 0.4039 | LR: 0.000800
