Fold 4 | Epoch 000 | Train Loss: 1.5572 | Val Loss: 1.5261 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.001000
Fold 4 | Epoch 001 | Train Loss: 1.4865 | Val Loss: 1.5007 | Val Acc: 0.3884 | Val F1: 0.2276 | LR: 0.001000
Fold 4 | Epoch 002 | Train Loss: 1.4238 | Val Loss: 1.3531 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 003 | Train Loss: 1.3759 | Val Loss: 1.3444 | Val Acc: 0.4109 | Val F1: 0.2731 | LR: 0.001000
Fold 4 | Epoch 004 | Train Loss: 1.3641 | Val Loss: 1.3063 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 005 | Train Loss: 1.3399 | Val Loss: 1.3465 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 006 | Train Loss: 1.3358 | Val Loss: 1.2945 | Val Acc: 0.4286 | Val F1: 0.3889 | LR: 0.001000
Fold 4 | Epoch 007 | Train Loss: 1.3241 | Val Loss: 1.3346 | Val Acc: 0.4526 | Val F1: 0.3172 | LR: 0.001000
Fold 4 | Epoch 008 | Train Loss: 1.3400 | Val Loss: 1.2994 | Val Acc: 0.4173 | Val F1: 0.3591 | LR: 0.001000
Fold 4 | Epoch 009 | Train Loss: 1.3371 | Val Loss: 1.3244 | Val Acc: 0.4286 | Val F1: 0.3939 | LR: 0.001000
Fold 4 | Epoch 010 | Train Loss: 1.3369 | Val Loss: 1.2982 | Val Acc: 0.4045 | Val F1: 0.3401 | LR: 0.001000
Fold 4 | Epoch 011 | Train Loss: 1.3248 | Val Loss: 1.2883 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 012 | Train Loss: 1.3291 | Val Loss: 1.2991 | Val Acc: 0.4286 | Val F1: 0.3971 | LR: 0.001000
