Fold 3 | Epoch 000 | Train Loss: 1.5858 | Val Loss: 1.4726 | Val Acc: 0.3306 | Val F1: 0.1643 | LR: 0.000500
Fold 3 | Epoch 001 | Train Loss: 1.5105 | Val Loss: 1.4474 | Val Acc: 0.4194 | Val F1: 0.2617 | LR: 0.000500
Fold 3 | Epoch 002 | Train Loss: 1.4914 | Val Loss: 1.4460 | Val Acc: 0.4194 | Val F1: 0.2637 | LR: 0.000500
Fold 3 | Epoch 003 | Train Loss: 1.4455 | Val Loss: 1.3528 | Val Acc: 0.4694 | Val F1: 0.3329 | LR: 0.000500
Fold 3 | Epoch 004 | Train Loss: 1.3911 | Val Loss: 1.3180 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 005 | Train Loss: 1.3614 | Val Loss: 1.3102 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 006 | Train Loss: 1.3459 | Val Loss: 1.3037 | Val Acc: 0.4177 | Val F1: 0.3679 | LR: 0.000500
Fold 3 | Epoch 007 | Train Loss: 1.3318 | Val Loss: 1.3082 | Val Acc: 0.4161 | Val F1: 0.3883 | LR: 0.000500
Fold 3 | Epoch 008 | Train Loss: 1.3419 | Val Loss: 1.3180 | Val Acc: 0.4629 | Val F1: 0.3646 | LR: 0.000500
Fold 3 | Epoch 009 | Train Loss: 1.3292 | Val Loss: 1.3311 | Val Acc: 0.4032 | Val F1: 0.3489 | LR: 0.000500
Fold 3 | Epoch 010 | Train Loss: 1.3287 | Val Loss: 1.3279 | Val Acc: 0.4726 | Val F1: 0.3318 | LR: 0.000500
Fold 3 | Epoch 011 | Train Loss: 1.3164 | Val Loss: 1.3285 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 012 | Train Loss: 1.3244 | Val Loss: 1.3164 | Val Acc: 0.4629 | Val F1: 0.3247 | LR: 0.000500
Fold 3 | Epoch 013 | Train Loss: 1.3186 | Val Loss: 1.3281 | Val Acc: 0.4694 | Val F1: 0.3430 | LR: 0.000500
Fold 3 | Epoch 014 | Train Loss: 1.3235 | Val Loss: 1.3287 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 015 | Train Loss: 1.3138 | Val Loss: 1.3230 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
