Fold 3 | Epoch 000 | Train Loss: 1.5492 | Val Loss: 1.4360 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.001000
Fold 3 | Epoch 001 | Train Loss: 1.4835 | Val Loss: 1.3847 | Val Acc: 0.3952 | Val F1: 0.3590 | LR: 0.001000
Fold 3 | Epoch 002 | Train Loss: 1.4118 | Val Loss: 1.3536 | Val Acc: 0.4194 | Val F1: 0.3925 | LR: 0.001000
Fold 3 | Epoch 003 | Train Loss: 1.3715 | Val Loss: 1.3216 | Val Acc: 0.4177 | Val F1: 0.3899 | LR: 0.001000
Fold 3 | Epoch 004 | Train Loss: 1.3517 | Val Loss: 1.3161 | Val Acc: 0.4742 | Val F1: 0.3733 | LR: 0.001000
Fold 3 | Epoch 005 | Train Loss: 1.3420 | Val Loss: 1.3165 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.001000
Fold 3 | Epoch 006 | Train Loss: 1.3464 | Val Loss: 1.3244 | Val Acc: 0.4129 | Val F1: 0.3812 | LR: 0.001000
Fold 3 | Epoch 007 | Train Loss: 1.3391 | Val Loss: 1.3191 | Val Acc: 0.4806 | Val F1: 0.3876 | LR: 0.001000
Fold 3 | Epoch 008 | Train Loss: 1.3302 | Val Loss: 1.3136 | Val Acc: 0.4661 | Val F1: 0.3234 | LR: 0.001000
Fold 3 | Epoch 009 | Train Loss: 1.3297 | Val Loss: 1.3036 | Val Acc: 0.4871 | Val F1: 0.4137 | LR: 0.001000
Fold 3 | Epoch 010 | Train Loss: 1.3146 | Val Loss: 1.3271 | Val Acc: 0.4194 | Val F1: 0.3922 | LR: 0.001000
Fold 3 | Epoch 011 | Train Loss: 1.3232 | Val Loss: 1.3057 | Val Acc: 0.4742 | Val F1: 0.3532 | LR: 0.001000
Fold 3 | Epoch 012 | Train Loss: 1.3231 | Val Loss: 1.3334 | Val Acc: 0.4000 | Val F1: 0.3206 | LR: 0.001000
Fold 3 | Epoch 013 | Train Loss: 1.3271 | Val Loss: 1.3409 | Val Acc: 0.4516 | Val F1: 0.4116 | LR: 0.001000
Fold 3 | Epoch 014 | Train Loss: 1.3157 | Val Loss: 1.3329 | Val Acc: 0.4194 | Val F1: 0.3917 | LR: 0.001000
Fold 3 | Epoch 015 | Train Loss: 1.3221 | Val Loss: 1.3364 | Val Acc: 0.4194 | Val F1: 0.3917 | LR: 0.001000
Fold 3 | Epoch 016 | Train Loss: 1.3148 | Val Loss: 1.3329 | Val Acc: 0.4565 | Val F1: 0.3657 | LR: 0.001000
Fold 3 | Epoch 017 | Train Loss: 1.3172 | Val Loss: 1.3318 | Val Acc: 0.4161 | Val F1: 0.3752 | LR: 0.001000
Fold 3 | Epoch 018 | Train Loss: 1.3119 | Val Loss: 1.3325 | Val Acc: 0.4226 | Val F1: 0.3945 | LR: 0.001000
Fold 3 | Epoch 019 | Train Loss: 1.3108 | Val Loss: 1.3427 | Val Acc: 0.4258 | Val F1: 0.3975 | LR: 0.000800
Fold 3 | Epoch 020 | Train Loss: 1.3029 | Val Loss: 1.3316 | Val Acc: 0.4258 | Val F1: 0.3971 | LR: 0.000800
Fold 3 | Epoch 021 | Train Loss: 1.3015 | Val Loss: 1.3421 | Val Acc: 0.4210 | Val F1: 0.3903 | LR: 0.000800
Fold 3 | Epoch 022 | Train Loss: 1.3025 | Val Loss: 1.3325 | Val Acc: 0.4210 | Val F1: 0.3702 | LR: 0.000800
Fold 3 | Epoch 023 | Train Loss: 1.3030 | Val Loss: 1.3493 | Val Acc: 0.4613 | Val F1: 0.4213 | LR: 0.000800
Fold 3 | Epoch 024 | Train Loss: 1.3042 | Val Loss: 1.3511 | Val Acc: 0.4694 | Val F1: 0.4182 | LR: 0.000800
Fold 3 | Epoch 025 | Train Loss: 1.2975 | Val Loss: 1.3556 | Val Acc: 0.4387 | Val F1: 0.3606 | LR: 0.000800
Fold 3 | Epoch 026 | Train Loss: 1.3014 | Val Loss: 1.3465 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000800
Fold 3 | Epoch 027 | Train Loss: 1.2997 | Val Loss: 1.3559 | Val Acc: 0.4258 | Val F1: 0.3976 | LR: 0.000800
Fold 3 | Epoch 028 | Train Loss: 1.3023 | Val Loss: 1.3665 | Val Acc: 0.4290 | Val F1: 0.3998 | LR: 0.000800
Fold 3 | Epoch 029 | Train Loss: 1.2946 | Val Loss: 1.3617 | Val Acc: 0.4258 | Val F1: 0.3971 | LR: 0.000800
