Fold 0 | Epoch 000 | Train Loss: 1.5774 | Val Loss: 1.4657 | Val Acc: 0.3702 | Val F1: 0.2000 | LR: 0.000500
Fold 0 | Epoch 001 | Train Loss: 1.4492 | Val Loss: 1.4128 | Val Acc: 0.3750 | Val F1: 0.2548 | LR: 0.000500
Fold 0 | Epoch 002 | Train Loss: 1.4095 | Val Loss: 1.3594 | Val Acc: 0.4295 | Val F1: 0.2859 | LR: 0.000500
Fold 0 | Epoch 003 | Train Loss: 1.3784 | Val Loss: 1.3173 | Val Acc: 0.4327 | Val F1: 0.2962 | LR: 0.000500
Fold 0 | Epoch 004 | Train Loss: 1.3464 | Val Loss: 1.2999 | Val Acc: 0.4359 | Val F1: 0.3698 | LR: 0.000500
Fold 0 | Epoch 005 | Train Loss: 1.3238 | Val Loss: 1.2750 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 006 | Train Loss: 1.3215 | Val Loss: 1.2711 | Val Acc: 0.4359 | Val F1: 0.3081 | LR: 0.000500
Fold 0 | Epoch 007 | Train Loss: 1.3084 | Val Loss: 1.2573 | Val Acc: 0.4808 | Val F1: 0.4456 | LR: 0.000500
Fold 0 | Epoch 008 | Train Loss: 1.3024 | Val Loss: 1.2497 | Val Acc: 0.4551 | Val F1: 0.3735 | LR: 0.000500
Fold 0 | Epoch 009 | Train Loss: 1.3063 | Val Loss: 1.2478 | Val Acc: 0.4535 | Val F1: 0.4258 | LR: 0.000500
Fold 0 | Epoch 010 | Train Loss: 1.2708 | Val Loss: 1.2509 | Val Acc: 0.4407 | Val F1: 0.4064 | LR: 0.000500
Fold 0 | Epoch 011 | Train Loss: 1.2848 | Val Loss: 1.2523 | Val Acc: 0.4327 | Val F1: 0.3881 | LR: 0.000500
Fold 0 | Epoch 012 | Train Loss: 1.2845 | Val Loss: 1.2585 | Val Acc: 0.4359 | Val F1: 0.3016 | LR: 0.000500
Fold 0 | Epoch 013 | Train Loss: 1.2822 | Val Loss: 1.2487 | Val Acc: 0.4343 | Val F1: 0.4084 | LR: 0.000500
Fold 0 | Epoch 014 | Train Loss: 1.2713 | Val Loss: 1.2653 | Val Acc: 0.4471 | Val F1: 0.3873 | LR: 0.000500
Fold 0 | Epoch 015 | Train Loss: 1.2645 | Val Loss: 1.2649 | Val Acc: 0.4567 | Val F1: 0.4253 | LR: 0.000500
Fold 0 | Epoch 016 | Train Loss: 1.2736 | Val Loss: 1.2532 | Val Acc: 0.4295 | Val F1: 0.3951 | LR: 0.000500
Fold 0 | Epoch 017 | Train Loss: 1.2691 | Val Loss: 1.2623 | Val Acc: 0.4551 | Val F1: 0.4262 | LR: 0.000500
Fold 0 | Epoch 018 | Train Loss: 1.2696 | Val Loss: 1.2630 | Val Acc: 0.4327 | Val F1: 0.3768 | LR: 0.000500
Fold 0 | Epoch 019 | Train Loss: 1.2746 | Val Loss: 1.2533 | Val Acc: 0.4391 | Val F1: 0.3342 | LR: 0.000400
Fold 0 | Epoch 020 | Train Loss: 1.2708 | Val Loss: 1.2560 | Val Acc: 0.4327 | Val F1: 0.4069 | LR: 0.000400
Fold 0 | Epoch 021 | Train Loss: 1.2569 | Val Loss: 1.2720 | Val Acc: 0.4391 | Val F1: 0.3615 | LR: 0.000400
Fold 0 | Epoch 022 | Train Loss: 1.2584 | Val Loss: 1.2612 | Val Acc: 0.4423 | Val F1: 0.3375 | LR: 0.000400
Fold 0 | Epoch 023 | Train Loss: 1.2525 | Val Loss: 1.2633 | Val Acc: 0.4359 | Val F1: 0.3746 | LR: 0.000400
Fold 0 | Epoch 024 | Train Loss: 1.2602 | Val Loss: 1.2613 | Val Acc: 0.4359 | Val F1: 0.4059 | LR: 0.000400
Fold 0 | Epoch 025 | Train Loss: 1.2528 | Val Loss: 1.2549 | Val Acc: 0.4375 | Val F1: 0.3907 | LR: 0.000400
Fold 0 | Epoch 026 | Train Loss: 1.2490 | Val Loss: 1.2614 | Val Acc: 0.4343 | Val F1: 0.4084 | LR: 0.000400
Fold 0 | Epoch 027 | Train Loss: 1.2553 | Val Loss: 1.2558 | Val Acc: 0.4375 | Val F1: 0.4115 | LR: 0.000400
