Fold 4 | Epoch 000 | Train Loss: 1.6071 | Val Loss: 1.4614 | Val Acc: 0.3467 | Val F1: 0.1785 | LR: 0.001000
Fold 4 | Epoch 001 | Train Loss: 1.5004 | Val Loss: 1.4385 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.001000
Fold 4 | Epoch 002 | Train Loss: 1.4582 | Val Loss: 1.4020 | Val Acc: 0.4414 | Val F1: 0.2996 | LR: 0.001000
Fold 4 | Epoch 003 | Train Loss: 1.4072 | Val Loss: 1.3336 | Val Acc: 0.4157 | Val F1: 0.2969 | LR: 0.001000
Fold 4 | Epoch 004 | Train Loss: 1.3657 | Val Loss: 1.3180 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 005 | Train Loss: 1.3436 | Val Loss: 1.3130 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 006 | Train Loss: 1.3371 | Val Loss: 1.3028 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 007 | Train Loss: 1.3403 | Val Loss: 1.3048 | Val Acc: 0.4382 | Val F1: 0.4101 | LR: 0.001000
Fold 4 | Epoch 008 | Train Loss: 1.3290 | Val Loss: 1.3357 | Val Acc: 0.4334 | Val F1: 0.3862 | LR: 0.001000
Fold 4 | Epoch 009 | Train Loss: 1.3443 | Val Loss: 1.2988 | Val Acc: 0.4077 | Val F1: 0.3481 | LR: 0.001000
Fold 4 | Epoch 010 | Train Loss: 1.3186 | Val Loss: 1.3155 | Val Acc: 0.4125 | Val F1: 0.3086 | LR: 0.001000
Fold 4 | Epoch 011 | Train Loss: 1.3134 | Val Loss: 1.3015 | Val Acc: 0.4173 | Val F1: 0.3284 | LR: 0.001000
Fold 4 | Epoch 012 | Train Loss: 1.3015 | Val Loss: 1.3053 | Val Acc: 0.4141 | Val F1: 0.3900 | LR: 0.001000
Fold 4 | Epoch 013 | Train Loss: 1.3139 | Val Loss: 1.2894 | Val Acc: 0.4270 | Val F1: 0.3843 | LR: 0.001000
Fold 4 | Epoch 014 | Train Loss: 1.3163 | Val Loss: 1.3110 | Val Acc: 0.4414 | Val F1: 0.4026 | LR: 0.001000
Fold 4 | Epoch 015 | Train Loss: 1.3120 | Val Loss: 1.2998 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 016 | Train Loss: 1.3138 | Val Loss: 1.2945 | Val Acc: 0.4382 | Val F1: 0.4013 | LR: 0.001000
Fold 4 | Epoch 017 | Train Loss: 1.3054 | Val Loss: 1.2878 | Val Acc: 0.4446 | Val F1: 0.4039 | LR: 0.001000
Fold 4 | Epoch 018 | Train Loss: 1.3031 | Val Loss: 1.3030 | Val Acc: 0.4061 | Val F1: 0.3316 | LR: 0.001000
Fold 4 | Epoch 019 | Train Loss: 1.3052 | Val Loss: 1.2876 | Val Acc: 0.4366 | Val F1: 0.3412 | LR: 0.000800
Fold 4 | Epoch 020 | Train Loss: 1.3090 | Val Loss: 1.2904 | Val Acc: 0.4350 | Val F1: 0.3326 | LR: 0.000800
Fold 4 | Epoch 021 | Train Loss: 1.2997 | Val Loss: 1.2954 | Val Acc: 0.4318 | Val F1: 0.4041 | LR: 0.000800
Fold 4 | Epoch 022 | Train Loss: 1.3246 | Val Loss: 1.2865 | Val Acc: 0.4414 | Val F1: 0.3639 | LR: 0.000800
Fold 4 | Epoch 023 | Train Loss: 1.2971 | Val Loss: 1.2895 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000800
Fold 4 | Epoch 024 | Train Loss: 1.2996 | Val Loss: 1.2856 | Val Acc: 0.4446 | Val F1: 0.4061 | LR: 0.000800
