Fold 1 | Epoch 000 | Train Loss: 1.5556 | Val Loss: 1.5711 | Val Acc: 0.3344 | Val F1: 0.1676 | LR: 0.000500
Fold 1 | Epoch 001 | Train Loss: 1.4949 | Val Loss: 1.5188 | Val Acc: 0.3344 | Val F1: 0.1743 | LR: 0.000500
Fold 1 | Epoch 002 | Train Loss: 1.4707 | Val Loss: 1.4929 | Val Acc: 0.3344 | Val F1: 0.1688 | LR: 0.000500
Fold 1 | Epoch 003 | Train Loss: 1.4329 | Val Loss: 1.4351 | Val Acc: 0.3859 | Val F1: 0.2476 | LR: 0.000500
Fold 1 | Epoch 004 | Train Loss: 1.3879 | Val Loss: 1.3967 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000500
Fold 1 | Epoch 005 | Train Loss: 1.3602 | Val Loss: 1.3661 | Val Acc: 0.4180 | Val F1: 0.3044 | LR: 0.000500
Fold 1 | Epoch 006 | Train Loss: 1.3479 | Val Loss: 1.3715 | Val Acc: 0.4309 | Val F1: 0.3819 | LR: 0.000500
Fold 1 | Epoch 007 | Train Loss: 1.3365 | Val Loss: 1.3410 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.000500
Fold 1 | Epoch 008 | Train Loss: 1.3251 | Val Loss: 1.3475 | Val Acc: 0.4325 | Val F1: 0.3918 | LR: 0.000500
Fold 1 | Epoch 009 | Train Loss: 1.3188 | Val Loss: 1.3442 | Val Acc: 0.4325 | Val F1: 0.3918 | LR: 0.000500
Fold 1 | Epoch 010 | Train Loss: 1.3208 | Val Loss: 1.3511 | Val Acc: 0.4035 | Val F1: 0.2883 | LR: 0.000500
Fold 1 | Epoch 011 | Train Loss: 1.3191 | Val Loss: 1.3282 | Val Acc: 0.4469 | Val F1: 0.4138 | LR: 0.000500
Fold 1 | Epoch 012 | Train Loss: 1.3215 | Val Loss: 1.3306 | Val Acc: 0.4421 | Val F1: 0.4086 | LR: 0.000500
Fold 1 | Epoch 013 | Train Loss: 1.3220 | Val Loss: 1.3391 | Val Acc: 0.4100 | Val F1: 0.3489 | LR: 0.000500
Fold 1 | Epoch 014 | Train Loss: 1.3126 | Val Loss: 1.3462 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000500
Fold 1 | Epoch 015 | Train Loss: 1.3182 | Val Loss: 1.3399 | Val Acc: 0.4405 | Val F1: 0.4051 | LR: 0.000500
Fold 1 | Epoch 016 | Train Loss: 1.3116 | Val Loss: 1.3441 | Val Acc: 0.4550 | Val F1: 0.4130 | LR: 0.000500
Fold 1 | Epoch 017 | Train Loss: 1.3064 | Val Loss: 1.3315 | Val Acc: 0.4437 | Val F1: 0.3909 | LR: 0.000500
Fold 1 | Epoch 018 | Train Loss: 1.3095 | Val Loss: 1.3305 | Val Acc: 0.4373 | Val F1: 0.4011 | LR: 0.000500
Fold 1 | Epoch 019 | Train Loss: 1.3048 | Val Loss: 1.3402 | Val Acc: 0.4341 | Val F1: 0.3982 | LR: 0.000400
Fold 1 | Epoch 020 | Train Loss: 1.3112 | Val Loss: 1.3249 | Val Acc: 0.4469 | Val F1: 0.4133 | LR: 0.000400
Fold 1 | Epoch 021 | Train Loss: 1.3052 | Val Loss: 1.3285 | Val Acc: 0.4469 | Val F1: 0.4130 | LR: 0.000400
Fold 1 | Epoch 022 | Train Loss: 1.3017 | Val Loss: 1.3246 | Val Acc: 0.4502 | Val F1: 0.4165 | LR: 0.000400
Fold 1 | Epoch 023 | Train Loss: 1.3069 | Val Loss: 1.3309 | Val Acc: 0.4453 | Val F1: 0.4086 | LR: 0.000400
Fold 1 | Epoch 024 | Train Loss: 1.2974 | Val Loss: 1.3375 | Val Acc: 0.4437 | Val F1: 0.4094 | LR: 0.000400
Fold 1 | Epoch 025 | Train Loss: 1.2959 | Val Loss: 1.3262 | Val Acc: 0.4244 | Val F1: 0.3915 | LR: 0.000400
Fold 1 | Epoch 026 | Train Loss: 1.3010 | Val Loss: 1.3314 | Val Acc: 0.4148 | Val F1: 0.3344 | LR: 0.000400
Fold 1 | Epoch 027 | Train Loss: 1.3047 | Val Loss: 1.3351 | Val Acc: 0.4260 | Val F1: 0.3782 | LR: 0.000400
Fold 1 | Epoch 028 | Train Loss: 1.2979 | Val Loss: 1.3250 | Val Acc: 0.4502 | Val F1: 0.4168 | LR: 0.000400
Fold 1 | Epoch 029 | Train Loss: 1.3020 | Val Loss: 1.3245 | Val Acc: 0.4437 | Val F1: 0.4112 | LR: 0.000400
Fold 1 | Epoch 030 | Train Loss: 1.2951 | Val Loss: 1.3330 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.000400
Fold 1 | Epoch 031 | Train Loss: 1.2964 | Val Loss: 1.3220 | Val Acc: 0.4518 | Val F1: 0.4154 | LR: 0.000400
Fold 1 | Epoch 032 | Train Loss: 1.3068 | Val Loss: 1.3311 | Val Acc: 0.4244 | Val F1: 0.3915 | LR: 0.000400
Fold 1 | Epoch 033 | Train Loss: 1.2985 | Val Loss: 1.3357 | Val Acc: 0.4293 | Val F1: 0.3855 | LR: 0.000400
Fold 1 | Epoch 034 | Train Loss: 1.2947 | Val Loss: 1.3341 | Val Acc: 0.4373 | Val F1: 0.4054 | LR: 0.000400
Fold 1 | Epoch 035 | Train Loss: 1.2906 | Val Loss: 1.3299 | Val Acc: 0.4469 | Val F1: 0.4102 | LR: 0.000400
Fold 1 | Epoch 036 | Train Loss: 1.2891 | Val Loss: 1.3298 | Val Acc: 0.4260 | Val F1: 0.3872 | LR: 0.000400
