Fold 4 | Epoch 000 | Train Loss: 1.5842 | Val Loss: 1.5271 | Val Acc: 0.3772 | Val F1: 0.2962 | LR: 0.000500
Fold 4 | Epoch 001 | Train Loss: 1.5089 | Val Loss: 1.5041 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.000500
Fold 4 | Epoch 002 | Train Loss: 1.4924 | Val Loss: 1.4835 | Val Acc: 0.3852 | Val F1: 0.2440 | LR: 0.000500
Fold 4 | Epoch 003 | Train Loss: 1.4728 | Val Loss: 1.4204 | Val Acc: 0.3868 | Val F1: 0.2269 | LR: 0.000500
Fold 4 | Epoch 004 | Train Loss: 1.4270 | Val Loss: 1.3634 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 005 | Train Loss: 1.3741 | Val Loss: 1.3227 | Val Acc: 0.4478 | Val F1: 0.3072 | LR: 0.000500
Fold 4 | Epoch 006 | Train Loss: 1.3608 | Val Loss: 1.3313 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 007 | Train Loss: 1.3414 | Val Loss: 1.3245 | Val Acc: 0.4526 | Val F1: 0.3270 | LR: 0.000500
Fold 4 | Epoch 008 | Train Loss: 1.3411 | Val Loss: 1.2960 | Val Acc: 0.4478 | Val F1: 0.3274 | LR: 0.000500
Fold 4 | Epoch 009 | Train Loss: 1.3373 | Val Loss: 1.3118 | Val Acc: 0.4173 | Val F1: 0.3501 | LR: 0.000500
Fold 4 | Epoch 010 | Train Loss: 1.3288 | Val Loss: 1.2865 | Val Acc: 0.4286 | Val F1: 0.3735 | LR: 0.000500
Fold 4 | Epoch 011 | Train Loss: 1.3200 | Val Loss: 1.3049 | Val Acc: 0.4173 | Val F1: 0.3245 | LR: 0.000500
Fold 4 | Epoch 012 | Train Loss: 1.3177 | Val Loss: 1.3041 | Val Acc: 0.4125 | Val F1: 0.3301 | LR: 0.000500
Fold 4 | Epoch 013 | Train Loss: 1.3186 | Val Loss: 1.3018 | Val Acc: 0.4173 | Val F1: 0.3372 | LR: 0.000500
Fold 4 | Epoch 014 | Train Loss: 1.3210 | Val Loss: 1.2896 | Val Acc: 0.4334 | Val F1: 0.4057 | LR: 0.000500
Fold 4 | Epoch 015 | Train Loss: 1.3050 | Val Loss: 1.2966 | Val Acc: 0.4141 | Val F1: 0.3782 | LR: 0.000500
Fold 4 | Epoch 016 | Train Loss: 1.3168 | Val Loss: 1.2977 | Val Acc: 0.4398 | Val F1: 0.4108 | LR: 0.000500
Fold 4 | Epoch 017 | Train Loss: 1.3063 | Val Loss: 1.2910 | Val Acc: 0.4286 | Val F1: 0.3786 | LR: 0.000500
Fold 4 | Epoch 018 | Train Loss: 1.3053 | Val Loss: 1.2879 | Val Acc: 0.4366 | Val F1: 0.4084 | LR: 0.000500
Fold 4 | Epoch 019 | Train Loss: 1.3143 | Val Loss: 1.2866 | Val Acc: 0.4254 | Val F1: 0.3806 | LR: 0.000400
Fold 4 | Epoch 020 | Train Loss: 1.3054 | Val Loss: 1.2882 | Val Acc: 0.4157 | Val F1: 0.3587 | LR: 0.000400
Fold 4 | Epoch 021 | Train Loss: 1.3050 | Val Loss: 1.2892 | Val Acc: 0.4270 | Val F1: 0.4005 | LR: 0.000400
Fold 4 | Epoch 022 | Train Loss: 1.3064 | Val Loss: 1.2861 | Val Acc: 0.4157 | Val F1: 0.3402 | LR: 0.000400
Fold 4 | Epoch 023 | Train Loss: 1.3090 | Val Loss: 1.2864 | Val Acc: 0.4205 | Val F1: 0.3793 | LR: 0.000400
Fold 4 | Epoch 024 | Train Loss: 1.2925 | Val Loss: 1.3034 | Val Acc: 0.4382 | Val F1: 0.3834 | LR: 0.000400
Fold 4 | Epoch 025 | Train Loss: 1.2977 | Val Loss: 1.2968 | Val Acc: 0.4446 | Val F1: 0.3567 | LR: 0.000400
Fold 4 | Epoch 026 | Train Loss: 1.3001 | Val Loss: 1.2919 | Val Acc: 0.4334 | Val F1: 0.4065 | LR: 0.000400
Fold 4 | Epoch 027 | Train Loss: 1.2955 | Val Loss: 1.2880 | Val Acc: 0.4286 | Val F1: 0.3954 | LR: 0.000400
