epoch,train_loss,val_loss,val_acc,val_f1
0,1.5851023075944286,1.4657111823558808,0.3451043338683788,0.183574014704002
1,1.4930224378230208,1.4531503796577454,0.3868378812199037,0.22694489031567686
2,1.4621349573135376,1.4053493320941925,0.4462279293739968,0.3800554296200663
3,1.4186251153380185,1.3615662604570389,0.41091492776886035,0.2710585796864988
4,1.397288861921278,1.334561002254486,0.41091492776886035,0.2847591633517191
5,1.3665641808913926,1.3168119341135025,0.4157303370786517,0.31822961831219415
6,1.3709440302040616,1.306743213534355,0.40930979133226325,0.3443680507320704
7,1.3509830226332455,1.3052362322807312,0.42536115569823435,0.39710902857818137
8,1.339588828006033,1.3075090527534485,0.4301765650080257,0.39145046312114007
9,1.3339215981758248,1.289106947183609,0.434991974317817,0.40608428343963865
10,1.3337871179742329,1.3005191564559937,0.406099518459069,0.3274578022471676
11,1.3255977367950698,1.2933716595172882,0.4301765650080257,0.4012173675095023
12,1.3237703331446244,1.2940578997135161,0.4510433386837881,0.3155491808855278
13,1.3249794709480416,1.2939257979393006,0.4462279293739968,0.40524570758946343
14,1.327489711470523,1.2917806506156921,0.42696629213483145,0.3770932617983592
15,1.3176383588273646,1.2858944892883302,0.4301765650080257,0.40392987933582003
16,1.3094035629498757,1.2815064519643784,0.4157303370786517,0.36987285509385504
17,1.324489605628838,1.2911837160587312,0.41252006420545745,0.31267240220886816
18,1.3098410034583787,1.2830460608005523,0.42857142857142855,0.38456455800304995
19,1.3157391568361703,1.288081121444702,0.40930979133226325,0.3298239037751247
20,1.31331173646248,1.2844799637794495,0.463884430176565,0.4199280860014715
21,1.311447300143161,1.2879529386758803,0.42696629213483145,0.37488554891327847
22,1.308625577870062,1.2820975482463837,0.40930979133226325,0.3443680507320704
23,1.3101309325735448,1.2860309451818466,0.4446227929373997,0.3838545808430935
24,1.3077182103011569,1.29490607380867,0.43980738362760835,0.3599779806292961
25,1.2934221776865296,1.2840156644582748,0.40930979133226325,0.3443680507320704
26,1.3092486939187777,1.2850355833768845,0.45425361155698235,0.4196629778806141
27,1.3049978502726152,1.2846175223588943,0.4510433386837881,0.3546179534481697
28,1.3058455990532698,1.2844518661499023,0.44301765650080255,0.41255686680721537
29,1.29921849501335,1.2880462884902955,0.449438202247191,0.4097268744907537
30,1.305715010327808,1.2906688541173934,0.4510433386837881,0.3547943236798684
31,1.3134042751991142,1.2848428934812546,0.42696629213483145,0.37679326859474305
32,1.3039174231432251,1.2911985248327256,0.47191011235955055,0.4029057046687891
33,1.3067614183587544,1.288337415456772,0.42857142857142855,0.38456455800304995
34,1.3042854252508131,1.2908825039863587,0.4317817014446228,0.39497422871474075
35,1.303989747823295,1.2862741768360137,0.43820224719101125,0.36213987244061696
36,1.2890635375249184,1.2970379054546357,0.42857142857142855,0.38611292191687785
37,1.3017653762283972,1.2900243699550629,0.41091492776886035,0.3296322251551638
38,1.3048733119237221,1.2933147728443146,0.4590690208667737,0.40769208608935353
39,1.292171019618794,1.2925291150808333,0.4654895666131621,0.3809986988890044
40,1.300177705489983,1.2934710144996644,0.42696629213483145,0.37679326859474305
41,1.294437970145274,1.2882622271776198,0.4510433386837881,0.4209055824798353
42,1.2903077107364849,1.2877004384994506,0.4317817014446228,0.39417589498537475
43,1.299853223865315,1.293944036960602,0.42215088282504015,0.3920810840531282
44,1.2912354893603568,1.2986471831798554,0.42536115569823435,0.37687335326098764
45,1.2866372617624573,1.287396827340126,0.42696629213483145,0.384428453096829
46,1.305227499897197,1.2891657084226609,0.4173354735152488,0.3657647812080773
47,1.298938489566415,1.2865297347307205,0.4301765650080257,0.3936866941946446
48,1.2864457136493619,1.2924202591180802,0.42215088282504015,0.3777287209830054
49,1.2924213166964256,1.287830463051796,0.42857142857142855,0.3884884572472694
50,1.2861440828291035,1.2837195724248887,0.45585874799357945,0.4235218479013618
51,1.300828493247598,1.290639340877533,0.42696629213483145,0.3901553787897692
52,1.295083536940106,1.293833664059639,0.42375601926163725,0.3735053349099891
