Fold 2 | Epoch 000 | Train Loss: 1.5508 | Val Loss: 1.4672 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 001 | Train Loss: 1.5167 | Val Loss: 1.4602 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 002 | Train Loss: 1.4942 | Val Loss: 1.4630 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 003 | Train Loss: 1.4811 | Val Loss: 1.4173 | Val Acc: 0.4302 | Val F1: 0.2816 | LR: 0.000500
Fold 2 | Epoch 004 | Train Loss: 1.4093 | Val Loss: 1.3626 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 005 | Train Loss: 1.3758 | Val Loss: 1.3621 | Val Acc: 0.4350 | Val F1: 0.3940 | LR: 0.000500
Fold 2 | Epoch 006 | Train Loss: 1.3750 | Val Loss: 1.3530 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 007 | Train Loss: 1.3483 | Val Loss: 1.4041 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 008 | Train Loss: 1.3505 | Val Loss: 1.3545 | Val Acc: 0.4334 | Val F1: 0.3051 | LR: 0.000500
Fold 2 | Epoch 009 | Train Loss: 1.3394 | Val Loss: 1.3496 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 010 | Train Loss: 1.3449 | Val Loss: 1.3422 | Val Acc: 0.4350 | Val F1: 0.3196 | LR: 0.000500
Fold 2 | Epoch 011 | Train Loss: 1.3372 | Val Loss: 1.3604 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000500
Fold 2 | Epoch 012 | Train Loss: 1.3363 | Val Loss: 1.3409 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 013 | Train Loss: 1.3340 | Val Loss: 1.3538 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 014 | Train Loss: 1.3250 | Val Loss: 1.3478 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 015 | Train Loss: 1.3252 | Val Loss: 1.3612 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 016 | Train Loss: 1.3284 | Val Loss: 1.3493 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000500
Fold 2 | Epoch 017 | Train Loss: 1.3087 | Val Loss: 1.3485 | Val Acc: 0.4382 | Val F1: 0.3875 | LR: 0.000500
Fold 2 | Epoch 018 | Train Loss: 1.3165 | Val Loss: 1.3371 | Val Acc: 0.4254 | Val F1: 0.3945 | LR: 0.000500
Fold 2 | Epoch 019 | Train Loss: 1.3287 | Val Loss: 1.3548 | Val Acc: 0.4238 | Val F1: 0.3769 | LR: 0.000400
Fold 2 | Epoch 020 | Train Loss: 1.3125 | Val Loss: 1.3426 | Val Acc: 0.4334 | Val F1: 0.2949 | LR: 0.000400
Fold 2 | Epoch 021 | Train Loss: 1.3080 | Val Loss: 1.3425 | Val Acc: 0.4366 | Val F1: 0.4013 | LR: 0.000400
Fold 2 | Epoch 022 | Train Loss: 1.3151 | Val Loss: 1.3537 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000400
Fold 2 | Epoch 023 | Train Loss: 1.3072 | Val Loss: 1.3459 | Val Acc: 0.4334 | Val F1: 0.2949 | LR: 0.000400
Fold 2 | Epoch 024 | Train Loss: 1.3135 | Val Loss: 1.3562 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000400
Fold 2 | Epoch 025 | Train Loss: 1.2985 | Val Loss: 1.3560 | Val Acc: 0.4334 | Val F1: 0.3766 | LR: 0.000400
Fold 2 | Epoch 026 | Train Loss: 1.3131 | Val Loss: 1.3563 | Val Acc: 0.4270 | Val F1: 0.2814 | LR: 0.000400
