Fold 1 | Epoch 000 | Train Loss: 1.6678 | Val Loss: 1.5484 | Val Acc: 0.3344 | Val F1: 0.1724 | LR: 0.000500
Fold 1 | Epoch 001 | Train Loss: 1.4840 | Val Loss: 1.5063 | Val Acc: 0.3344 | Val F1: 0.1743 | LR: 0.000500
Fold 1 | Epoch 002 | Train Loss: 1.4678 | Val Loss: 1.4992 | Val Acc: 0.3810 | Val F1: 0.2823 | LR: 0.000500
Fold 1 | Epoch 003 | Train Loss: 1.4747 | Val Loss: 1.4923 | Val Acc: 0.3344 | Val F1: 0.1724 | LR: 0.000500
Fold 1 | Epoch 004 | Train Loss: 1.4243 | Val Loss: 1.4432 | Val Acc: 0.3907 | Val F1: 0.3620 | LR: 0.000500
Fold 1 | Epoch 005 | Train Loss: 1.4110 | Val Loss: 1.4042 | Val Acc: 0.4277 | Val F1: 0.3845 | LR: 0.000500
Fold 1 | Epoch 006 | Train Loss: 1.3681 | Val Loss: 1.3781 | Val Acc: 0.4228 | Val F1: 0.3751 | LR: 0.000500
Fold 1 | Epoch 007 | Train Loss: 1.3571 | Val Loss: 1.3667 | Val Acc: 0.4453 | Val F1: 0.3362 | LR: 0.000500
Fold 1 | Epoch 008 | Train Loss: 1.3433 | Val Loss: 1.3516 | Val Acc: 0.4309 | Val F1: 0.3932 | LR: 0.000500
Fold 1 | Epoch 009 | Train Loss: 1.3214 | Val Loss: 1.3551 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000500
Fold 1 | Epoch 010 | Train Loss: 1.3225 | Val Loss: 1.3496 | Val Acc: 0.4437 | Val F1: 0.3662 | LR: 0.000500
Fold 1 | Epoch 011 | Train Loss: 1.3293 | Val Loss: 1.3355 | Val Acc: 0.4341 | Val F1: 0.3999 | LR: 0.000500
Fold 1 | Epoch 012 | Train Loss: 1.3305 | Val Loss: 1.3406 | Val Acc: 0.4196 | Val F1: 0.3674 | LR: 0.000500
Fold 1 | Epoch 013 | Train Loss: 1.2974 | Val Loss: 1.3410 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000500
Fold 1 | Epoch 014 | Train Loss: 1.3035 | Val Loss: 1.3298 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.000500
Fold 1 | Epoch 015 | Train Loss: 1.3031 | Val Loss: 1.3268 | Val Acc: 0.4325 | Val F1: 0.4013 | LR: 0.000500
Fold 1 | Epoch 016 | Train Loss: 1.3000 | Val Loss: 1.3442 | Val Acc: 0.4309 | Val F1: 0.3819 | LR: 0.000500
Fold 1 | Epoch 017 | Train Loss: 1.3174 | Val Loss: 1.3288 | Val Acc: 0.4309 | Val F1: 0.3816 | LR: 0.000500
Fold 1 | Epoch 018 | Train Loss: 1.3106 | Val Loss: 1.3301 | Val Acc: 0.4325 | Val F1: 0.3964 | LR: 0.000500
Fold 1 | Epoch 019 | Train Loss: 1.2996 | Val Loss: 1.3402 | Val Acc: 0.4309 | Val F1: 0.3816 | LR: 0.000400
Fold 1 | Epoch 020 | Train Loss: 1.2938 | Val Loss: 1.3234 | Val Acc: 0.4260 | Val F1: 0.3858 | LR: 0.000400
Fold 1 | Epoch 021 | Train Loss: 1.3159 | Val Loss: 1.3274 | Val Acc: 0.4325 | Val F1: 0.3918 | LR: 0.000400
Fold 1 | Epoch 022 | Train Loss: 1.3030 | Val Loss: 1.3333 | Val Acc: 0.4277 | Val F1: 0.3948 | LR: 0.000400
Fold 1 | Epoch 023 | Train Loss: 1.2976 | Val Loss: 1.3369 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.000400
Fold 1 | Epoch 024 | Train Loss: 1.3002 | Val Loss: 1.3267 | Val Acc: 0.4309 | Val F1: 0.3840 | LR: 0.000400
Fold 1 | Epoch 025 | Train Loss: 1.2942 | Val Loss: 1.3213 | Val Acc: 0.4405 | Val F1: 0.4085 | LR: 0.000400
Fold 1 | Epoch 026 | Train Loss: 1.2931 | Val Loss: 1.3240 | Val Acc: 0.4309 | Val F1: 0.3819 | LR: 0.000400
Fold 1 | Epoch 027 | Train Loss: 1.3177 | Val Loss: 1.3223 | Val Acc: 0.4405 | Val F1: 0.4085 | LR: 0.000400
