Fold 4 | Epoch 000 | Train Loss: 1.5323 | Val Loss: 1.5002 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.001000
Fold 4 | Epoch 001 | Train Loss: 1.4958 | Val Loss: 1.4449 | Val Acc: 0.3467 | Val F1: 0.1785 | LR: 0.001000
Fold 4 | Epoch 002 | Train Loss: 1.4363 | Val Loss: 1.3514 | Val Acc: 0.4125 | Val F1: 0.3751 | LR: 0.001000
Fold 4 | Epoch 003 | Train Loss: 1.3781 | Val Loss: 1.3295 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 004 | Train Loss: 1.3724 | Val Loss: 1.3104 | Val Acc: 0.4077 | Val F1: 0.3310 | LR: 0.001000
Fold 4 | Epoch 005 | Train Loss: 1.3420 | Val Loss: 1.3030 | Val Acc: 0.4334 | Val F1: 0.3995 | LR: 0.001000
Fold 4 | Epoch 006 | Train Loss: 1.3311 | Val Loss: 1.2985 | Val Acc: 0.4494 | Val F1: 0.3735 | LR: 0.001000
Fold 4 | Epoch 007 | Train Loss: 1.3383 | Val Loss: 1.3089 | Val Acc: 0.4526 | Val F1: 0.3169 | LR: 0.001000
Fold 4 | Epoch 008 | Train Loss: 1.3244 | Val Loss: 1.2933 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 009 | Train Loss: 1.3274 | Val Loss: 1.2928 | Val Acc: 0.4350 | Val F1: 0.4075 | LR: 0.001000
Fold 4 | Epoch 010 | Train Loss: 1.3325 | Val Loss: 1.3151 | Val Acc: 0.4222 | Val F1: 0.3967 | LR: 0.001000
Fold 4 | Epoch 011 | Train Loss: 1.3190 | Val Loss: 1.3046 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.001000
Fold 4 | Epoch 012 | Train Loss: 1.3201 | Val Loss: 1.3080 | Val Acc: 0.4414 | Val F1: 0.3827 | LR: 0.001000
Fold 4 | Epoch 013 | Train Loss: 1.3267 | Val Loss: 1.3086 | Val Acc: 0.4093 | Val F1: 0.2889 | LR: 0.001000
Fold 4 | Epoch 014 | Train Loss: 1.3166 | Val Loss: 1.2969 | Val Acc: 0.4125 | Val F1: 0.3464 | LR: 0.001000
Fold 4 | Epoch 015 | Train Loss: 1.3251 | Val Loss: 1.3227 | Val Acc: 0.4334 | Val F1: 0.3577 | LR: 0.001000
Fold 4 | Epoch 016 | Train Loss: 1.3166 | Val Loss: 1.3034 | Val Acc: 0.4446 | Val F1: 0.3242 | LR: 0.001000
Fold 4 | Epoch 017 | Train Loss: 1.3104 | Val Loss: 1.3034 | Val Acc: 0.4222 | Val F1: 0.3878 | LR: 0.001000
Fold 4 | Epoch 018 | Train Loss: 1.3212 | Val Loss: 1.2933 | Val Acc: 0.4189 | Val F1: 0.3897 | LR: 0.001000
Fold 4 | Epoch 019 | Train Loss: 1.3125 | Val Loss: 1.3003 | Val Acc: 0.4205 | Val F1: 0.3612 | LR: 0.000800
Fold 4 | Epoch 020 | Train Loss: 1.3009 | Val Loss: 1.2951 | Val Acc: 0.4398 | Val F1: 0.3903 | LR: 0.000800
Fold 4 | Epoch 021 | Train Loss: 1.3114 | Val Loss: 1.3073 | Val Acc: 0.4109 | Val F1: 0.3428 | LR: 0.000800
Fold 4 | Epoch 022 | Train Loss: 1.3095 | Val Loss: 1.3010 | Val Acc: 0.4446 | Val F1: 0.3770 | LR: 0.000800
Fold 4 | Epoch 023 | Train Loss: 1.3132 | Val Loss: 1.2905 | Val Acc: 0.4334 | Val F1: 0.4063 | LR: 0.000800
Fold 4 | Epoch 024 | Train Loss: 1.3060 | Val Loss: 1.2996 | Val Acc: 0.4382 | Val F1: 0.3849 | LR: 0.000800
Fold 4 | Epoch 025 | Train Loss: 1.2998 | Val Loss: 1.2959 | Val Acc: 0.4222 | Val F1: 0.3894 | LR: 0.000800
Fold 4 | Epoch 026 | Train Loss: 1.2971 | Val Loss: 1.3003 | Val Acc: 0.4270 | Val F1: 0.3830 | LR: 0.000800
Fold 4 | Epoch 027 | Train Loss: 1.3028 | Val Loss: 1.2887 | Val Acc: 0.4222 | Val F1: 0.3917 | LR: 0.000800
