Fold 1 | Epoch 000 | Train Loss: 1.5159 | Val Loss: 1.4712 | Val Acc: 0.3794 | Val F1: 0.3035 | LR: 0.001000
Fold 1 | Epoch 001 | Train Loss: 1.4133 | Val Loss: 1.4230 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 002 | Train Loss: 1.3856 | Val Loss: 1.4019 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 003 | Train Loss: 1.3506 | Val Loss: 1.3898 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 004 | Train Loss: 1.3383 | Val Loss: 1.3536 | Val Acc: 0.4421 | Val F1: 0.3426 | LR: 0.001000
Fold 1 | Epoch 005 | Train Loss: 1.3281 | Val Loss: 1.3646 | Val Acc: 0.4309 | Val F1: 0.4004 | LR: 0.001000
Fold 1 | Epoch 006 | Train Loss: 1.3343 | Val Loss: 1.3924 | Val Acc: 0.4486 | Val F1: 0.3631 | LR: 0.001000
Fold 1 | Epoch 007 | Train Loss: 1.3273 | Val Loss: 1.3532 | Val Acc: 0.4293 | Val F1: 0.3882 | LR: 0.001000
Fold 1 | Epoch 008 | Train Loss: 1.3210 | Val Loss: 1.3550 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 009 | Train Loss: 1.3343 | Val Loss: 1.3464 | Val Acc: 0.4212 | Val F1: 0.3908 | LR: 0.001000
Fold 1 | Epoch 010 | Train Loss: 1.3132 | Val Loss: 1.3535 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 011 | Train Loss: 1.3188 | Val Loss: 1.3488 | Val Acc: 0.4437 | Val F1: 0.4103 | LR: 0.001000
Fold 1 | Epoch 012 | Train Loss: 1.3073 | Val Loss: 1.3442 | Val Acc: 0.4260 | Val F1: 0.3909 | LR: 0.001000
Fold 1 | Epoch 013 | Train Loss: 1.3040 | Val Loss: 1.3747 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.001000
Fold 1 | Epoch 014 | Train Loss: 1.3223 | Val Loss: 1.3346 | Val Acc: 0.4405 | Val F1: 0.3990 | LR: 0.001000
Fold 1 | Epoch 015 | Train Loss: 1.3112 | Val Loss: 1.3350 | Val Acc: 0.4534 | Val F1: 0.3852 | LR: 0.001000
Fold 1 | Epoch 016 | Train Loss: 1.3156 | Val Loss: 1.3314 | Val Acc: 0.4566 | Val F1: 0.4211 | LR: 0.001000
Fold 1 | Epoch 017 | Train Loss: 1.3041 | Val Loss: 1.3299 | Val Acc: 0.4502 | Val F1: 0.4128 | LR: 0.001000
Fold 1 | Epoch 018 | Train Loss: 1.3056 | Val Loss: 1.3332 | Val Acc: 0.4421 | Val F1: 0.4082 | LR: 0.001000
Fold 1 | Epoch 019 | Train Loss: 1.2950 | Val Loss: 1.3401 | Val Acc: 0.4518 | Val F1: 0.4117 | LR: 0.000800
Fold 1 | Epoch 020 | Train Loss: 1.3023 | Val Loss: 1.3437 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000800
