Fold 2 | Epoch 000 | Train Loss: 1.5465 | Val Loss: 1.4503 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 001 | Train Loss: 1.4881 | Val Loss: 1.4254 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 002 | Train Loss: 1.4506 | Val Loss: 1.4031 | Val Acc: 0.4222 | Val F1: 0.2718 | LR: 0.000500
Fold 2 | Epoch 003 | Train Loss: 1.3885 | Val Loss: 1.3584 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 004 | Train Loss: 1.3706 | Val Loss: 1.3644 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 005 | Train Loss: 1.3595 | Val Loss: 1.3564 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 006 | Train Loss: 1.3399 | Val Loss: 1.3346 | Val Acc: 0.4334 | Val F1: 0.3051 | LR: 0.000500
Fold 2 | Epoch 007 | Train Loss: 1.3382 | Val Loss: 1.3400 | Val Acc: 0.4382 | Val F1: 0.3685 | LR: 0.000500
Fold 2 | Epoch 008 | Train Loss: 1.3385 | Val Loss: 1.3350 | Val Acc: 0.4350 | Val F1: 0.2930 | LR: 0.000500
Fold 2 | Epoch 009 | Train Loss: 1.3335 | Val Loss: 1.3268 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.000500
Fold 2 | Epoch 010 | Train Loss: 1.3299 | Val Loss: 1.3287 | Val Acc: 0.4350 | Val F1: 0.3940 | LR: 0.000500
Fold 2 | Epoch 011 | Train Loss: 1.3271 | Val Loss: 1.3293 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 012 | Train Loss: 1.3245 | Val Loss: 1.3389 | Val Acc: 0.4366 | Val F1: 0.4031 | LR: 0.000500
Fold 2 | Epoch 013 | Train Loss: 1.3226 | Val Loss: 1.3306 | Val Acc: 0.4302 | Val F1: 0.2857 | LR: 0.000500
Fold 2 | Epoch 014 | Train Loss: 1.3134 | Val Loss: 1.3308 | Val Acc: 0.4334 | Val F1: 0.3970 | LR: 0.000500
Fold 2 | Epoch 015 | Train Loss: 1.3202 | Val Loss: 1.3481 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 016 | Train Loss: 1.3184 | Val Loss: 1.3328 | Val Acc: 0.4398 | Val F1: 0.3888 | LR: 0.000500
Fold 2 | Epoch 017 | Train Loss: 1.3193 | Val Loss: 1.3373 | Val Acc: 0.4350 | Val F1: 0.3940 | LR: 0.000500
Fold 2 | Epoch 018 | Train Loss: 1.3094 | Val Loss: 1.3304 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 019 | Train Loss: 1.3073 | Val Loss: 1.3515 | Val Acc: 0.4302 | Val F1: 0.3043 | LR: 0.000400
Fold 2 | Epoch 020 | Train Loss: 1.3096 | Val Loss: 1.3342 | Val Acc: 0.4286 | Val F1: 0.3979 | LR: 0.000400
Fold 2 | Epoch 021 | Train Loss: 1.3014 | Val Loss: 1.3365 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000400
Fold 2 | Epoch 022 | Train Loss: 1.3063 | Val Loss: 1.3450 | Val Acc: 0.4318 | Val F1: 0.4007 | LR: 0.000400
Fold 2 | Epoch 023 | Train Loss: 1.3028 | Val Loss: 1.3399 | Val Acc: 0.4382 | Val F1: 0.3925 | LR: 0.000400
Fold 2 | Epoch 024 | Train Loss: 1.3006 | Val Loss: 1.3459 | Val Acc: 0.4350 | Val F1: 0.3196 | LR: 0.000400
Fold 2 | Epoch 025 | Train Loss: 1.2979 | Val Loss: 1.3414 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000400
Fold 2 | Epoch 026 | Train Loss: 1.3045 | Val Loss: 1.3364 | Val Acc: 0.4350 | Val F1: 0.3999 | LR: 0.000400
Fold 2 | Epoch 027 | Train Loss: 1.2955 | Val Loss: 1.3313 | Val Acc: 0.4398 | Val F1: 0.3888 | LR: 0.000400
Fold 2 | Epoch 028 | Train Loss: 1.3074 | Val Loss: 1.3412 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.000400
Fold 2 | Epoch 029 | Train Loss: 1.3009 | Val Loss: 1.3474 | Val Acc: 0.4238 | Val F1: 0.3937 | LR: 0.000400
