Fold 3 | Epoch 000 | Train Loss: 1.6068 | Val Loss: 1.5039 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.001000
Fold 3 | Epoch 001 | Train Loss: 1.5190 | Val Loss: 1.4722 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.001000
Fold 3 | Epoch 002 | Train Loss: 1.5126 | Val Loss: 1.5050 | Val Acc: 0.3290 | Val F1: 0.1692 | LR: 0.001000
Fold 3 | Epoch 003 | Train Loss: 1.4789 | Val Loss: 1.4739 | Val Acc: 0.3790 | Val F1: 0.3035 | LR: 0.001000
Fold 3 | Epoch 004 | Train Loss: 1.4833 | Val Loss: 1.4194 | Val Acc: 0.4210 | Val F1: 0.2514 | LR: 0.001000
Fold 3 | Epoch 005 | Train Loss: 1.4529 | Val Loss: 1.3969 | Val Acc: 0.4484 | Val F1: 0.2995 | LR: 0.001000
Fold 3 | Epoch 006 | Train Loss: 1.4212 | Val Loss: 1.3555 | Val Acc: 0.4565 | Val F1: 0.3109 | LR: 0.001000
Fold 3 | Epoch 007 | Train Loss: 1.3708 | Val Loss: 1.3251 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.001000
Fold 3 | Epoch 008 | Train Loss: 1.3564 | Val Loss: 1.3151 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.001000
Fold 3 | Epoch 009 | Train Loss: 1.3413 | Val Loss: 1.3358 | Val Acc: 0.4145 | Val F1: 0.3789 | LR: 0.001000
Fold 3 | Epoch 010 | Train Loss: 1.3294 | Val Loss: 1.3184 | Val Acc: 0.4306 | Val F1: 0.3770 | LR: 0.001000
Fold 3 | Epoch 011 | Train Loss: 1.3389 | Val Loss: 1.3251 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.001000
Fold 3 | Epoch 012 | Train Loss: 1.3228 | Val Loss: 1.3331 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.001000
Fold 3 | Epoch 013 | Train Loss: 1.3321 | Val Loss: 1.3331 | Val Acc: 0.4065 | Val F1: 0.3719 | LR: 0.001000
Fold 3 | Epoch 014 | Train Loss: 1.3195 | Val Loss: 1.3526 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.001000
Fold 3 | Epoch 015 | Train Loss: 1.3175 | Val Loss: 1.3344 | Val Acc: 0.4452 | Val F1: 0.3756 | LR: 0.001000
Fold 3 | Epoch 016 | Train Loss: 1.3189 | Val Loss: 1.3435 | Val Acc: 0.4048 | Val F1: 0.3436 | LR: 0.001000
Fold 3 | Epoch 017 | Train Loss: 1.3211 | Val Loss: 1.3426 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.001000
Fold 3 | Epoch 018 | Train Loss: 1.3069 | Val Loss: 1.3375 | Val Acc: 0.4258 | Val F1: 0.3682 | LR: 0.001000
Fold 3 | Epoch 019 | Train Loss: 1.3110 | Val Loss: 1.3394 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000800
Fold 3 | Epoch 020 | Train Loss: 1.3254 | Val Loss: 1.3384 | Val Acc: 0.4274 | Val F1: 0.3751 | LR: 0.000800
Fold 3 | Epoch 021 | Train Loss: 1.3017 | Val Loss: 1.3411 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.000800
Fold 3 | Epoch 022 | Train Loss: 1.3112 | Val Loss: 1.3664 | Val Acc: 0.4274 | Val F1: 0.3975 | LR: 0.000800
Fold 3 | Epoch 023 | Train Loss: 1.3319 | Val Loss: 1.3662 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000800
Fold 3 | Epoch 024 | Train Loss: 1.3102 | Val Loss: 1.3398 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000800
Fold 3 | Epoch 025 | Train Loss: 1.3068 | Val Loss: 1.3614 | Val Acc: 0.4226 | Val F1: 0.3734 | LR: 0.000800
Fold 3 | Epoch 026 | Train Loss: 1.3134 | Val Loss: 1.3517 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000800
Fold 3 | Epoch 027 | Train Loss: 1.3021 | Val Loss: 1.3575 | Val Acc: 0.4581 | Val F1: 0.3758 | LR: 0.000800
