Fold 3 | Epoch 000 | Train Loss: 1.6006 | Val Loss: 1.4653 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.000500
Fold 3 | Epoch 001 | Train Loss: 1.5272 | Val Loss: 1.5065 | Val Acc: 0.4194 | Val F1: 0.2637 | LR: 0.000500
Fold 3 | Epoch 002 | Train Loss: 1.5121 | Val Loss: 1.4545 | Val Acc: 0.4194 | Val F1: 0.2637 | LR: 0.000500
Fold 3 | Epoch 003 | Train Loss: 1.5010 | Val Loss: 1.4626 | Val Acc: 0.4081 | Val F1: 0.2971 | LR: 0.000500
Fold 3 | Epoch 004 | Train Loss: 1.4625 | Val Loss: 1.4068 | Val Acc: 0.4032 | Val F1: 0.3525 | LR: 0.000500
Fold 3 | Epoch 005 | Train Loss: 1.4347 | Val Loss: 1.3603 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 006 | Train Loss: 1.4089 | Val Loss: 1.3381 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 007 | Train Loss: 1.3931 | Val Loss: 1.3517 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 008 | Train Loss: 1.3707 | Val Loss: 1.3407 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 009 | Train Loss: 1.3684 | Val Loss: 1.3494 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 010 | Train Loss: 1.3515 | Val Loss: 1.3283 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 011 | Train Loss: 1.3321 | Val Loss: 1.3223 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 012 | Train Loss: 1.3479 | Val Loss: 1.3508 | Val Acc: 0.4000 | Val F1: 0.3176 | LR: 0.000500
