Fold 4 | Epoch 000 | Train Loss: 1.5344 | Val Loss: 1.4530 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.000500
Fold 4 | Epoch 001 | Train Loss: 1.4931 | Val Loss: 1.4196 | Val Acc: 0.3884 | Val F1: 0.2260 | LR: 0.000500
Fold 4 | Epoch 002 | Train Loss: 1.4350 | Val Loss: 1.3667 | Val Acc: 0.4318 | Val F1: 0.3537 | LR: 0.000500
Fold 4 | Epoch 003 | Train Loss: 1.4079 | Val Loss: 1.3260 | Val Acc: 0.4462 | Val F1: 0.3879 | LR: 0.000500
Fold 4 | Epoch 004 | Train Loss: 1.3645 | Val Loss: 1.3116 | Val Acc: 0.4222 | Val F1: 0.3775 | LR: 0.000500
Fold 4 | Epoch 005 | Train Loss: 1.3497 | Val Loss: 1.2999 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 006 | Train Loss: 1.3422 | Val Loss: 1.2978 | Val Acc: 0.4494 | Val F1: 0.4056 | LR: 0.000500
Fold 4 | Epoch 007 | Train Loss: 1.3301 | Val Loss: 1.2912 | Val Acc: 0.4270 | Val F1: 0.3769 | LR: 0.000500
Fold 4 | Epoch 008 | Train Loss: 1.3246 | Val Loss: 1.2849 | Val Acc: 0.4510 | Val F1: 0.3160 | LR: 0.000500
Fold 4 | Epoch 009 | Train Loss: 1.3238 | Val Loss: 1.3107 | Val Acc: 0.4238 | Val F1: 0.3734 | LR: 0.000500
Fold 4 | Epoch 010 | Train Loss: 1.3133 | Val Loss: 1.2845 | Val Acc: 0.4414 | Val F1: 0.3617 | LR: 0.000500
Fold 4 | Epoch 011 | Train Loss: 1.3083 | Val Loss: 1.2942 | Val Acc: 0.4141 | Val F1: 0.3294 | LR: 0.000500
Fold 4 | Epoch 012 | Train Loss: 1.3116 | Val Loss: 1.2879 | Val Acc: 0.4254 | Val F1: 0.3985 | LR: 0.000500
Fold 4 | Epoch 013 | Train Loss: 1.3095 | Val Loss: 1.2815 | Val Acc: 0.4238 | Val F1: 0.3845 | LR: 0.000500
Fold 4 | Epoch 014 | Train Loss: 1.3101 | Val Loss: 1.2883 | Val Acc: 0.4093 | Val F1: 0.3298 | LR: 0.000500
Fold 4 | Epoch 015 | Train Loss: 1.3051 | Val Loss: 1.2977 | Val Acc: 0.4318 | Val F1: 0.4039 | LR: 0.000500
Fold 4 | Epoch 016 | Train Loss: 1.3104 | Val Loss: 1.2866 | Val Acc: 0.4189 | Val F1: 0.3890 | LR: 0.000500
Fold 4 | Epoch 017 | Train Loss: 1.3037 | Val Loss: 1.3124 | Val Acc: 0.4093 | Val F1: 0.3298 | LR: 0.000500
Fold 4 | Epoch 018 | Train Loss: 1.3048 | Val Loss: 1.2820 | Val Acc: 0.4238 | Val F1: 0.3890 | LR: 0.000500
Fold 4 | Epoch 019 | Train Loss: 1.2997 | Val Loss: 1.2980 | Val Acc: 0.4510 | Val F1: 0.3448 | LR: 0.000400
Fold 4 | Epoch 020 | Train Loss: 1.3005 | Val Loss: 1.2797 | Val Acc: 0.4334 | Val F1: 0.4061 | LR: 0.000400
Fold 4 | Epoch 021 | Train Loss: 1.2983 | Val Loss: 1.2920 | Val Acc: 0.4350 | Val F1: 0.4074 | LR: 0.000400
Fold 4 | Epoch 022 | Train Loss: 1.2864 | Val Loss: 1.2918 | Val Acc: 0.4334 | Val F1: 0.4060 | LR: 0.000400
Fold 4 | Epoch 023 | Train Loss: 1.2889 | Val Loss: 1.2823 | Val Acc: 0.4398 | Val F1: 0.4038 | LR: 0.000400
Fold 4 | Epoch 024 | Train Loss: 1.2989 | Val Loss: 1.2817 | Val Acc: 0.4350 | Val F1: 0.4077 | LR: 0.000400
Fold 4 | Epoch 025 | Train Loss: 1.2891 | Val Loss: 1.2833 | Val Acc: 0.4302 | Val F1: 0.4029 | LR: 0.000400
