Fold 0 | Epoch 000 | Train Loss: 1.6060 | Val Loss: 1.4885 | Val Acc: 0.3702 | Val F1: 0.2000 | LR: 0.000500
Fold 0 | Epoch 001 | Train Loss: 1.4806 | Val Loss: 1.4679 | Val Acc: 0.3702 | Val F1: 0.2000 | LR: 0.000500
Fold 0 | Epoch 002 | Train Loss: 1.4570 | Val Loss: 1.4447 | Val Acc: 0.3702 | Val F1: 0.2000 | LR: 0.000500
Fold 0 | Epoch 003 | Train Loss: 1.4250 | Val Loss: 1.4332 | Val Acc: 0.3702 | Val F1: 0.2081 | LR: 0.000500
Fold 0 | Epoch 004 | Train Loss: 1.4223 | Val Loss: 1.3997 | Val Acc: 0.4103 | Val F1: 0.2687 | LR: 0.000500
Fold 0 | Epoch 005 | Train Loss: 1.3927 | Val Loss: 1.3476 | Val Acc: 0.4679 | Val F1: 0.4031 | LR: 0.000500
Fold 0 | Epoch 006 | Train Loss: 1.3459 | Val Loss: 1.3081 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 007 | Train Loss: 1.3384 | Val Loss: 1.3157 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 008 | Train Loss: 1.3127 | Val Loss: 1.3048 | Val Acc: 0.4487 | Val F1: 0.4197 | LR: 0.000500
Fold 0 | Epoch 009 | Train Loss: 1.3232 | Val Loss: 1.2872 | Val Acc: 0.4455 | Val F1: 0.4037 | LR: 0.000500
Fold 0 | Epoch 010 | Train Loss: 1.3281 | Val Loss: 1.2786 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 011 | Train Loss: 1.2994 | Val Loss: 1.2605 | Val Acc: 0.4343 | Val F1: 0.3126 | LR: 0.000500
Fold 0 | Epoch 012 | Train Loss: 1.2984 | Val Loss: 1.2623 | Val Acc: 0.4343 | Val F1: 0.3882 | LR: 0.000500
Fold 0 | Epoch 013 | Train Loss: 1.2960 | Val Loss: 1.2642 | Val Acc: 0.4423 | Val F1: 0.4001 | LR: 0.000500
Fold 0 | Epoch 014 | Train Loss: 1.2948 | Val Loss: 1.2863 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 015 | Train Loss: 1.2985 | Val Loss: 1.2671 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 016 | Train Loss: 1.2891 | Val Loss: 1.2588 | Val Acc: 0.4343 | Val F1: 0.2942 | LR: 0.000500
Fold 0 | Epoch 017 | Train Loss: 1.3089 | Val Loss: 1.2644 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 018 | Train Loss: 1.2987 | Val Loss: 1.2606 | Val Acc: 0.4327 | Val F1: 0.2962 | LR: 0.000500
Fold 0 | Epoch 019 | Train Loss: 1.2817 | Val Loss: 1.2737 | Val Acc: 0.4295 | Val F1: 0.3457 | LR: 0.000400
Fold 0 | Epoch 020 | Train Loss: 1.2862 | Val Loss: 1.2542 | Val Acc: 0.4343 | Val F1: 0.3880 | LR: 0.000400
Fold 0 | Epoch 021 | Train Loss: 1.2916 | Val Loss: 1.2542 | Val Acc: 0.4375 | Val F1: 0.3696 | LR: 0.000400
Fold 0 | Epoch 022 | Train Loss: 1.2791 | Val Loss: 1.2722 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000400
Fold 0 | Epoch 023 | Train Loss: 1.2751 | Val Loss: 1.2661 | Val Acc: 0.4343 | Val F1: 0.2942 | LR: 0.000400
Fold 0 | Epoch 024 | Train Loss: 1.2672 | Val Loss: 1.2801 | Val Acc: 0.4327 | Val F1: 0.3508 | LR: 0.000400
Fold 0 | Epoch 025 | Train Loss: 1.2812 | Val Loss: 1.2679 | Val Acc: 0.4311 | Val F1: 0.3777 | LR: 0.000400
