Fold 2 | Epoch 000 | Train Loss: 1.5339 | Val Loss: 1.4420 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.001000
Fold 2 | Epoch 001 | Train Loss: 1.4209 | Val Loss: 1.3644 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 002 | Train Loss: 1.3783 | Val Loss: 1.4030 | Val Acc: 0.3981 | Val F1: 0.2518 | LR: 0.001000
Fold 2 | Epoch 003 | Train Loss: 1.3589 | Val Loss: 1.3444 | Val Acc: 0.4350 | Val F1: 0.3993 | LR: 0.001000
Fold 2 | Epoch 004 | Train Loss: 1.3596 | Val Loss: 1.3359 | Val Acc: 0.4157 | Val F1: 0.3864 | LR: 0.001000
Fold 2 | Epoch 005 | Train Loss: 1.3401 | Val Loss: 1.3370 | Val Acc: 0.4125 | Val F1: 0.3720 | LR: 0.001000
Fold 2 | Epoch 006 | Train Loss: 1.3406 | Val Loss: 1.3323 | Val Acc: 0.4222 | Val F1: 0.3713 | LR: 0.001000
Fold 2 | Epoch 007 | Train Loss: 1.3295 | Val Loss: 1.3329 | Val Acc: 0.4013 | Val F1: 0.3043 | LR: 0.001000
Fold 2 | Epoch 008 | Train Loss: 1.3256 | Val Loss: 1.3399 | Val Acc: 0.4398 | Val F1: 0.4007 | LR: 0.001000
Fold 2 | Epoch 009 | Train Loss: 1.3282 | Val Loss: 1.3460 | Val Acc: 0.4302 | Val F1: 0.3877 | LR: 0.001000
Fold 2 | Epoch 010 | Train Loss: 1.3253 | Val Loss: 1.3661 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 011 | Train Loss: 1.3181 | Val Loss: 1.3439 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.001000
Fold 2 | Epoch 012 | Train Loss: 1.3110 | Val Loss: 1.3592 | Val Acc: 0.4222 | Val F1: 0.3426 | LR: 0.001000
Fold 2 | Epoch 013 | Train Loss: 1.3073 | Val Loss: 1.3274 | Val Acc: 0.4270 | Val F1: 0.2857 | LR: 0.001000
Fold 2 | Epoch 014 | Train Loss: 1.3073 | Val Loss: 1.3368 | Val Acc: 0.4334 | Val F1: 0.4086 | LR: 0.001000
Fold 2 | Epoch 015 | Train Loss: 1.3106 | Val Loss: 1.3435 | Val Acc: 0.4350 | Val F1: 0.2967 | LR: 0.001000
Fold 2 | Epoch 016 | Train Loss: 1.3126 | Val Loss: 1.3625 | Val Acc: 0.4254 | Val F1: 0.3898 | LR: 0.001000
Fold 2 | Epoch 017 | Train Loss: 1.3059 | Val Loss: 1.3379 | Val Acc: 0.4270 | Val F1: 0.4022 | LR: 0.001000
Fold 2 | Epoch 018 | Train Loss: 1.3092 | Val Loss: 1.3427 | Val Acc: 0.4270 | Val F1: 0.3931 | LR: 0.001000
Fold 2 | Epoch 019 | Train Loss: 1.3101 | Val Loss: 1.3805 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000800
Fold 2 | Epoch 020 | Train Loss: 1.3036 | Val Loss: 1.3523 | Val Acc: 0.4270 | Val F1: 0.4053 | LR: 0.000800
Fold 2 | Epoch 021 | Train Loss: 1.2993 | Val Loss: 1.3345 | Val Acc: 0.4398 | Val F1: 0.4169 | LR: 0.000800
Fold 2 | Epoch 022 | Train Loss: 1.2959 | Val Loss: 1.3455 | Val Acc: 0.4350 | Val F1: 0.2967 | LR: 0.000800
Fold 2 | Epoch 023 | Train Loss: 1.3002 | Val Loss: 1.3474 | Val Acc: 0.4510 | Val F1: 0.4059 | LR: 0.000800
Fold 2 | Epoch 024 | Train Loss: 1.2978 | Val Loss: 1.3457 | Val Acc: 0.4286 | Val F1: 0.4033 | LR: 0.000800
Fold 2 | Epoch 025 | Train Loss: 1.2998 | Val Loss: 1.3512 | Val Acc: 0.4318 | Val F1: 0.4043 | LR: 0.000800
Fold 2 | Epoch 026 | Train Loss: 1.2904 | Val Loss: 1.3471 | Val Acc: 0.4446 | Val F1: 0.3943 | LR: 0.000800
Fold 2 | Epoch 027 | Train Loss: 1.2991 | Val Loss: 1.3412 | Val Acc: 0.4414 | Val F1: 0.3920 | LR: 0.000800
Fold 2 | Epoch 028 | Train Loss: 1.2968 | Val Loss: 1.3346 | Val Acc: 0.4398 | Val F1: 0.4098 | LR: 0.000800
Fold 2 | Epoch 029 | Train Loss: 1.2954 | Val Loss: 1.3382 | Val Acc: 0.4414 | Val F1: 0.3816 | LR: 0.000800
