Fold 4 | Epoch 000 | Train Loss: 1.5851 | Val Loss: 1.4657 | Val Acc: 0.3451 | Val F1: 0.1836 | LR: 0.000500
Fold 4 | Epoch 001 | Train Loss: 1.4930 | Val Loss: 1.4532 | Val Acc: 0.3868 | Val F1: 0.2269 | LR: 0.000500
Fold 4 | Epoch 002 | Train Loss: 1.4621 | Val Loss: 1.4053 | Val Acc: 0.4462 | Val F1: 0.3801 | LR: 0.000500
Fold 4 | Epoch 003 | Train Loss: 1.4186 | Val Loss: 1.3616 | Val Acc: 0.4109 | Val F1: 0.2711 | LR: 0.000500
Fold 4 | Epoch 004 | Train Loss: 1.3973 | Val Loss: 1.3346 | Val Acc: 0.4109 | Val F1: 0.2848 | LR: 0.000500
Fold 4 | Epoch 005 | Train Loss: 1.3666 | Val Loss: 1.3168 | Val Acc: 0.4157 | Val F1: 0.3182 | LR: 0.000500
Fold 4 | Epoch 006 | Train Loss: 1.3709 | Val Loss: 1.3067 | Val Acc: 0.4093 | Val F1: 0.3444 | LR: 0.000500
Fold 4 | Epoch 007 | Train Loss: 1.3510 | Val Loss: 1.3052 | Val Acc: 0.4254 | Val F1: 0.3971 | LR: 0.000500
Fold 4 | Epoch 008 | Train Loss: 1.3396 | Val Loss: 1.3075 | Val Acc: 0.4302 | Val F1: 0.3915 | LR: 0.000500
Fold 4 | Epoch 009 | Train Loss: 1.3339 | Val Loss: 1.2891 | Val Acc: 0.4350 | Val F1: 0.4061 | LR: 0.000500
Fold 4 | Epoch 010 | Train Loss: 1.3338 | Val Loss: 1.3005 | Val Acc: 0.4061 | Val F1: 0.3275 | LR: 0.000500
Fold 4 | Epoch 011 | Train Loss: 1.3256 | Val Loss: 1.2934 | Val Acc: 0.4302 | Val F1: 0.4012 | LR: 0.000500
Fold 4 | Epoch 012 | Train Loss: 1.3238 | Val Loss: 1.2941 | Val Acc: 0.4510 | Val F1: 0.3155 | LR: 0.000500
Fold 4 | Epoch 013 | Train Loss: 1.3250 | Val Loss: 1.2939 | Val Acc: 0.4462 | Val F1: 0.4052 | LR: 0.000500
Fold 4 | Epoch 014 | Train Loss: 1.3275 | Val Loss: 1.2918 | Val Acc: 0.4270 | Val F1: 0.3771 | LR: 0.000500
Fold 4 | Epoch 015 | Train Loss: 1.3176 | Val Loss: 1.2859 | Val Acc: 0.4302 | Val F1: 0.4039 | LR: 0.000500
Fold 4 | Epoch 016 | Train Loss: 1.3094 | Val Loss: 1.2815 | Val Acc: 0.4157 | Val F1: 0.3699 | LR: 0.000500
Fold 4 | Epoch 017 | Train Loss: 1.3245 | Val Loss: 1.2912 | Val Acc: 0.4125 | Val F1: 0.3127 | LR: 0.000500
Fold 4 | Epoch 018 | Train Loss: 1.3098 | Val Loss: 1.2830 | Val Acc: 0.4286 | Val F1: 0.3846 | LR: 0.000500
Fold 4 | Epoch 019 | Train Loss: 1.3157 | Val Loss: 1.2881 | Val Acc: 0.4093 | Val F1: 0.3298 | LR: 0.000400
Fold 4 | Epoch 020 | Train Loss: 1.3133 | Val Loss: 1.2845 | Val Acc: 0.4639 | Val F1: 0.4199 | LR: 0.000400
Fold 4 | Epoch 021 | Train Loss: 1.3114 | Val Loss: 1.2880 | Val Acc: 0.4270 | Val F1: 0.3749 | LR: 0.000400
Fold 4 | Epoch 022 | Train Loss: 1.3086 | Val Loss: 1.2821 | Val Acc: 0.4093 | Val F1: 0.3444 | LR: 0.000400
Fold 4 | Epoch 023 | Train Loss: 1.3101 | Val Loss: 1.2860 | Val Acc: 0.4446 | Val F1: 0.3839 | LR: 0.000400
Fold 4 | Epoch 024 | Train Loss: 1.3077 | Val Loss: 1.2949 | Val Acc: 0.4398 | Val F1: 0.3600 | LR: 0.000400
Fold 4 | Epoch 025 | Train Loss: 1.2934 | Val Loss: 1.2840 | Val Acc: 0.4093 | Val F1: 0.3444 | LR: 0.000400
Fold 4 | Epoch 026 | Train Loss: 1.3092 | Val Loss: 1.2850 | Val Acc: 0.4543 | Val F1: 0.4197 | LR: 0.000400
Fold 4 | Epoch 027 | Train Loss: 1.3050 | Val Loss: 1.2846 | Val Acc: 0.4510 | Val F1: 0.3546 | LR: 0.000400
Fold 4 | Epoch 028 | Train Loss: 1.3058 | Val Loss: 1.2845 | Val Acc: 0.4430 | Val F1: 0.4126 | LR: 0.000400
Fold 4 | Epoch 029 | Train Loss: 1.2992 | Val Loss: 1.2880 | Val Acc: 0.4494 | Val F1: 0.4097 | LR: 0.000400
Fold 4 | Epoch 030 | Train Loss: 1.3057 | Val Loss: 1.2907 | Val Acc: 0.4510 | Val F1: 0.3548 | LR: 0.000400
Fold 4 | Epoch 031 | Train Loss: 1.3134 | Val Loss: 1.2848 | Val Acc: 0.4270 | Val F1: 0.3768 | LR: 0.000400
Fold 4 | Epoch 032 | Train Loss: 1.3039 | Val Loss: 1.2912 | Val Acc: 0.4719 | Val F1: 0.4029 | LR: 0.000400
Fold 4 | Epoch 033 | Train Loss: 1.3068 | Val Loss: 1.2883 | Val Acc: 0.4286 | Val F1: 0.3846 | LR: 0.000400
Fold 4 | Epoch 034 | Train Loss: 1.3043 | Val Loss: 1.2909 | Val Acc: 0.4318 | Val F1: 0.3950 | LR: 0.000400
Fold 4 | Epoch 035 | Train Loss: 1.3040 | Val Loss: 1.2863 | Val Acc: 0.4382 | Val F1: 0.3621 | LR: 0.000400
Fold 4 | Epoch 036 | Train Loss: 1.2891 | Val Loss: 1.2970 | Val Acc: 0.4286 | Val F1: 0.3861 | LR: 0.000400
Fold 4 | Epoch 037 | Train Loss: 1.3018 | Val Loss: 1.2900 | Val Acc: 0.4109 | Val F1: 0.3296 | LR: 0.000400
Fold 4 | Epoch 038 | Train Loss: 1.3049 | Val Loss: 1.2933 | Val Acc: 0.4591 | Val F1: 0.4077 | LR: 0.000400
Fold 4 | Epoch 039 | Train Loss: 1.2922 | Val Loss: 1.2925 | Val Acc: 0.4655 | Val F1: 0.3810 | LR: 0.000320
Fold 4 | Epoch 040 | Train Loss: 1.3002 | Val Loss: 1.2935 | Val Acc: 0.4270 | Val F1: 0.3768 | LR: 0.000320
Fold 4 | Epoch 041 | Train Loss: 1.2944 | Val Loss: 1.2883 | Val Acc: 0.4510 | Val F1: 0.4209 | LR: 0.000320
Fold 4 | Epoch 042 | Train Loss: 1.2903 | Val Loss: 1.2877 | Val Acc: 0.4318 | Val F1: 0.3942 | LR: 0.000320
Fold 4 | Epoch 043 | Train Loss: 1.2999 | Val Loss: 1.2939 | Val Acc: 0.4222 | Val F1: 0.3921 | LR: 0.000320
Fold 4 | Epoch 044 | Train Loss: 1.2912 | Val Loss: 1.2986 | Val Acc: 0.4254 | Val F1: 0.3769 | LR: 0.000320
Fold 4 | Epoch 045 | Train Loss: 1.2866 | Val Loss: 1.2874 | Val Acc: 0.4270 | Val F1: 0.3844 | LR: 0.000320
Fold 4 | Epoch 046 | Train Loss: 1.3052 | Val Loss: 1.2892 | Val Acc: 0.4173 | Val F1: 0.3658 | LR: 0.000320
Fold 4 | Epoch 047 | Train Loss: 1.2989 | Val Loss: 1.2865 | Val Acc: 0.4302 | Val F1: 0.3937 | LR: 0.000320
Fold 4 | Epoch 048 | Train Loss: 1.2864 | Val Loss: 1.2924 | Val Acc: 0.4222 | Val F1: 0.3777 | LR: 0.000320
Fold 4 | Epoch 049 | Train Loss: 1.2924 | Val Loss: 1.2878 | Val Acc: 0.4286 | Val F1: 0.3885 | LR: 0.000320
Fold 4 | Epoch 050 | Train Loss: 1.2861 | Val Loss: 1.2837 | Val Acc: 0.4559 | Val F1: 0.4235 | LR: 0.000320
Fold 4 | Epoch 051 | Train Loss: 1.3008 | Val Loss: 1.2906 | Val Acc: 0.4270 | Val F1: 0.3902 | LR: 0.000320
Fold 4 | Epoch 052 | Train Loss: 1.2951 | Val Loss: 1.2938 | Val Acc: 0.4238 | Val F1: 0.3735 | LR: 0.000320
