Fold 0 | Epoch 000 | Train Loss: 1.5090 | Val Loss: 1.4710 | Val Acc: 0.3702 | Val F1: 0.2000 | LR: 0.000500
Fold 0 | Epoch 001 | Train Loss: 1.4378 | Val Loss: 1.3904 | Val Acc: 0.3702 | Val F1: 0.2101 | LR: 0.000500
Fold 0 | Epoch 002 | Train Loss: 1.3840 | Val Loss: 1.3252 | Val Acc: 0.4503 | Val F1: 0.4201 | LR: 0.000500
Fold 0 | Epoch 003 | Train Loss: 1.3336 | Val Loss: 1.3013 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 004 | Train Loss: 1.3293 | Val Loss: 1.2792 | Val Acc: 0.4712 | Val F1: 0.4124 | LR: 0.000500
Fold 0 | Epoch 005 | Train Loss: 1.3191 | Val Loss: 1.2609 | Val Acc: 0.4599 | Val F1: 0.4055 | LR: 0.000500
Fold 0 | Epoch 006 | Train Loss: 1.3049 | Val Loss: 1.2694 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 007 | Train Loss: 1.3055 | Val Loss: 1.2641 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 008 | Train Loss: 1.3049 | Val Loss: 1.2872 | Val Acc: 0.4375 | Val F1: 0.3188 | LR: 0.000500
Fold 0 | Epoch 009 | Train Loss: 1.3014 | Val Loss: 1.2772 | Val Acc: 0.4359 | Val F1: 0.3029 | LR: 0.000500
Fold 0 | Epoch 010 | Train Loss: 1.2908 | Val Loss: 1.2729 | Val Acc: 0.4487 | Val F1: 0.4010 | LR: 0.000500
Fold 0 | Epoch 011 | Train Loss: 1.2811 | Val Loss: 1.2721 | Val Acc: 0.4391 | Val F1: 0.2990 | LR: 0.000500
Fold 0 | Epoch 012 | Train Loss: 1.2842 | Val Loss: 1.2653 | Val Acc: 0.4519 | Val F1: 0.4149 | LR: 0.000500
Fold 0 | Epoch 013 | Train Loss: 1.2910 | Val Loss: 1.2927 | Val Acc: 0.4295 | Val F1: 0.3161 | LR: 0.000500
Fold 0 | Epoch 014 | Train Loss: 1.2896 | Val Loss: 1.2939 | Val Acc: 0.4423 | Val F1: 0.3070 | LR: 0.000500
Fold 0 | Epoch 015 | Train Loss: 1.2801 | Val Loss: 1.2719 | Val Acc: 0.4391 | Val F1: 0.4018 | LR: 0.000500
Fold 0 | Epoch 016 | Train Loss: 1.2786 | Val Loss: 1.2723 | Val Acc: 0.4311 | Val F1: 0.3830 | LR: 0.000500
Fold 0 | Epoch 017 | Train Loss: 1.2692 | Val Loss: 1.2661 | Val Acc: 0.4423 | Val F1: 0.3070 | LR: 0.000500
Fold 0 | Epoch 018 | Train Loss: 1.2704 | Val Loss: 1.2701 | Val Acc: 0.4311 | Val F1: 0.3324 | LR: 0.000500
Fold 0 | Epoch 019 | Train Loss: 1.2685 | Val Loss: 1.2724 | Val Acc: 0.4295 | Val F1: 0.3316 | LR: 0.000400
Fold 0 | Epoch 020 | Train Loss: 1.2616 | Val Loss: 1.2572 | Val Acc: 0.4391 | Val F1: 0.4127 | LR: 0.000400
Fold 0 | Epoch 021 | Train Loss: 1.2637 | Val Loss: 1.2683 | Val Acc: 0.4295 | Val F1: 0.3694 | LR: 0.000400
Fold 0 | Epoch 022 | Train Loss: 1.2586 | Val Loss: 1.2738 | Val Acc: 0.4311 | Val F1: 0.4045 | LR: 0.000400
Fold 0 | Epoch 023 | Train Loss: 1.2635 | Val Loss: 1.2694 | Val Acc: 0.4295 | Val F1: 0.3785 | LR: 0.000400
Fold 0 | Epoch 024 | Train Loss: 1.2605 | Val Loss: 1.2677 | Val Acc: 0.4407 | Val F1: 0.4110 | LR: 0.000400
