Fold 4 | Epoch 000 | Train Loss: 1.6062 | Val Loss: 1.4940 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.000500
Fold 4 | Epoch 001 | Train Loss: 1.5035 | Val Loss: 1.4790 | Val Acc: 0.3884 | Val F1: 0.2276 | LR: 0.000500
Fold 4 | Epoch 002 | Train Loss: 1.4733 | Val Loss: 1.4714 | Val Acc: 0.3499 | Val F1: 0.1853 | LR: 0.000500
Fold 4 | Epoch 003 | Train Loss: 1.4758 | Val Loss: 1.4186 | Val Acc: 0.3884 | Val F1: 0.2276 | LR: 0.000500
Fold 4 | Epoch 004 | Train Loss: 1.4402 | Val Loss: 1.3917 | Val Acc: 0.4430 | Val F1: 0.3011 | LR: 0.000500
Fold 4 | Epoch 005 | Train Loss: 1.4058 | Val Loss: 1.3539 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 006 | Train Loss: 1.3794 | Val Loss: 1.3389 | Val Acc: 0.4366 | Val F1: 0.3782 | LR: 0.000500
Fold 4 | Epoch 007 | Train Loss: 1.3677 | Val Loss: 1.3252 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 008 | Train Loss: 1.3467 | Val Loss: 1.3277 | Val Acc: 0.4157 | Val F1: 0.3372 | LR: 0.000500
Fold 4 | Epoch 009 | Train Loss: 1.3516 | Val Loss: 1.3110 | Val Acc: 0.4494 | Val F1: 0.3066 | LR: 0.000500
Fold 4 | Epoch 010 | Train Loss: 1.3370 | Val Loss: 1.2952 | Val Acc: 0.4494 | Val F1: 0.3066 | LR: 0.000500
Fold 4 | Epoch 011 | Train Loss: 1.3296 | Val Loss: 1.3012 | Val Acc: 0.4254 | Val F1: 0.3835 | LR: 0.000500
Fold 4 | Epoch 012 | Train Loss: 1.3255 | Val Loss: 1.3098 | Val Acc: 0.4141 | Val F1: 0.3151 | LR: 0.000500
Fold 4 | Epoch 013 | Train Loss: 1.3285 | Val Loss: 1.3049 | Val Acc: 0.4093 | Val F1: 0.3267 | LR: 0.000500
Fold 4 | Epoch 014 | Train Loss: 1.3174 | Val Loss: 1.2966 | Val Acc: 0.4494 | Val F1: 0.3066 | LR: 0.000500
Fold 4 | Epoch 015 | Train Loss: 1.3412 | Val Loss: 1.3018 | Val Acc: 0.4141 | Val F1: 0.3424 | LR: 0.000500
Fold 4 | Epoch 016 | Train Loss: 1.3292 | Val Loss: 1.2974 | Val Acc: 0.4270 | Val F1: 0.3850 | LR: 0.000500
Fold 4 | Epoch 017 | Train Loss: 1.3024 | Val Loss: 1.2951 | Val Acc: 0.4093 | Val F1: 0.3525 | LR: 0.000500
Fold 4 | Epoch 018 | Train Loss: 1.3092 | Val Loss: 1.2946 | Val Acc: 0.4270 | Val F1: 0.3800 | LR: 0.000500
Fold 4 | Epoch 019 | Train Loss: 1.3188 | Val Loss: 1.2920 | Val Acc: 0.4238 | Val F1: 0.3802 | LR: 0.000400
Fold 4 | Epoch 020 | Train Loss: 1.3035 | Val Loss: 1.2926 | Val Acc: 0.4141 | Val F1: 0.3769 | LR: 0.000400
Fold 4 | Epoch 021 | Train Loss: 1.3130 | Val Loss: 1.2882 | Val Acc: 0.4125 | Val F1: 0.3838 | LR: 0.000400
Fold 4 | Epoch 022 | Train Loss: 1.3208 | Val Loss: 1.2947 | Val Acc: 0.4205 | Val F1: 0.3811 | LR: 0.000400
Fold 4 | Epoch 023 | Train Loss: 1.3090 | Val Loss: 1.2961 | Val Acc: 0.4157 | Val F1: 0.3325 | LR: 0.000400
Fold 4 | Epoch 024 | Train Loss: 1.3124 | Val Loss: 1.2979 | Val Acc: 0.4270 | Val F1: 0.3840 | LR: 0.000400
Fold 4 | Epoch 025 | Train Loss: 1.2959 | Val Loss: 1.2960 | Val Acc: 0.4430 | Val F1: 0.4154 | LR: 0.000400
