Fold 3 | Epoch 000 | Train Loss: 1.5963 | Val Loss: 1.5017 | Val Acc: 0.3306 | Val F1: 0.1643 | LR: 0.000500
Fold 3 | Epoch 001 | Train Loss: 1.5094 | Val Loss: 1.4807 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.000500
Fold 3 | Epoch 002 | Train Loss: 1.4923 | Val Loss: 1.4345 | Val Acc: 0.4194 | Val F1: 0.2637 | LR: 0.000500
Fold 3 | Epoch 003 | Train Loss: 1.4739 | Val Loss: 1.4165 | Val Acc: 0.4484 | Val F1: 0.2974 | LR: 0.000500
Fold 3 | Epoch 004 | Train Loss: 1.4282 | Val Loss: 1.3621 | Val Acc: 0.4565 | Val F1: 0.3088 | LR: 0.000500
Fold 3 | Epoch 005 | Train Loss: 1.3966 | Val Loss: 1.3473 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 006 | Train Loss: 1.3748 | Val Loss: 1.3252 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 007 | Train Loss: 1.3610 | Val Loss: 1.3215 | Val Acc: 0.4645 | Val F1: 0.3546 | LR: 0.000500
Fold 3 | Epoch 008 | Train Loss: 1.3516 | Val Loss: 1.3220 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 009 | Train Loss: 1.3424 | Val Loss: 1.3086 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 010 | Train Loss: 1.3392 | Val Loss: 1.3205 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 011 | Train Loss: 1.3360 | Val Loss: 1.3446 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 012 | Train Loss: 1.3222 | Val Loss: 1.3153 | Val Acc: 0.4258 | Val F1: 0.3975 | LR: 0.000500
Fold 3 | Epoch 013 | Train Loss: 1.3246 | Val Loss: 1.3159 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 014 | Train Loss: 1.3282 | Val Loss: 1.3323 | Val Acc: 0.4081 | Val F1: 0.3565 | LR: 0.000500
Fold 3 | Epoch 015 | Train Loss: 1.3166 | Val Loss: 1.3143 | Val Acc: 0.4129 | Val F1: 0.3760 | LR: 0.000500
Fold 3 | Epoch 016 | Train Loss: 1.3257 | Val Loss: 1.3274 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 017 | Train Loss: 1.3172 | Val Loss: 1.3555 | Val Acc: 0.4194 | Val F1: 0.3898 | LR: 0.000500
Fold 3 | Epoch 018 | Train Loss: 1.3142 | Val Loss: 1.3177 | Val Acc: 0.4823 | Val F1: 0.4043 | LR: 0.000500
Fold 3 | Epoch 019 | Train Loss: 1.3119 | Val Loss: 1.3111 | Val Acc: 0.4371 | Val F1: 0.4074 | LR: 0.000400
Fold 3 | Epoch 020 | Train Loss: 1.3165 | Val Loss: 1.3197 | Val Acc: 0.4323 | Val F1: 0.3940 | LR: 0.000400
Fold 3 | Epoch 021 | Train Loss: 1.3067 | Val Loss: 1.3161 | Val Acc: 0.4226 | Val F1: 0.3742 | LR: 0.000400
Fold 3 | Epoch 022 | Train Loss: 1.3139 | Val Loss: 1.3231 | Val Acc: 0.4306 | Val F1: 0.3997 | LR: 0.000400
Fold 3 | Epoch 023 | Train Loss: 1.3122 | Val Loss: 1.3203 | Val Acc: 0.4452 | Val F1: 0.3805 | LR: 0.000400
Fold 3 | Epoch 024 | Train Loss: 1.3064 | Val Loss: 1.3333 | Val Acc: 0.4242 | Val F1: 0.3957 | LR: 0.000400
Fold 3 | Epoch 025 | Train Loss: 1.3042 | Val Loss: 1.3125 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000400
Fold 3 | Epoch 026 | Train Loss: 1.3068 | Val Loss: 1.3158 | Val Acc: 0.4161 | Val F1: 0.3688 | LR: 0.000400
Fold 3 | Epoch 027 | Train Loss: 1.3053 | Val Loss: 1.3274 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 028 | Train Loss: 1.3045 | Val Loss: 1.3265 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 029 | Train Loss: 1.3028 | Val Loss: 1.3320 | Val Acc: 0.4694 | Val F1: 0.3359 | LR: 0.000400
Fold 3 | Epoch 030 | Train Loss: 1.3066 | Val Loss: 1.3220 | Val Acc: 0.4274 | Val F1: 0.3982 | LR: 0.000400
Fold 3 | Epoch 031 | Train Loss: 1.3008 | Val Loss: 1.3232 | Val Acc: 0.4323 | Val F1: 0.4029 | LR: 0.000400
Fold 3 | Epoch 032 | Train Loss: 1.3033 | Val Loss: 1.3256 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 033 | Train Loss: 1.3164 | Val Loss: 1.3338 | Val Acc: 0.4323 | Val F1: 0.3967 | LR: 0.000400
Fold 3 | Epoch 034 | Train Loss: 1.3032 | Val Loss: 1.3442 | Val Acc: 0.4290 | Val F1: 0.4003 | LR: 0.000400
Fold 3 | Epoch 035 | Train Loss: 1.3012 | Val Loss: 1.3440 | Val Acc: 0.4258 | Val F1: 0.3971 | LR: 0.000400
Fold 3 | Epoch 036 | Train Loss: 1.2959 | Val Loss: 1.3337 | Val Acc: 0.4210 | Val F1: 0.3903 | LR: 0.000400
Fold 3 | Epoch 037 | Train Loss: 1.3020 | Val Loss: 1.3443 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 038 | Train Loss: 1.3041 | Val Loss: 1.3377 | Val Acc: 0.4194 | Val F1: 0.3700 | LR: 0.000400
