Fold 1 | Epoch 000 | Train Loss: 1.5517 | Val Loss: 1.5176 | Val Acc: 0.3746 | Val F1: 0.2042 | LR: 0.001000
Fold 1 | Epoch 001 | Train Loss: 1.4689 | Val Loss: 1.5019 | Val Acc: 0.3344 | Val F1: 0.1676 | LR: 0.001000
Fold 1 | Epoch 002 | Train Loss: 1.4314 | Val Loss: 1.4258 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 003 | Train Loss: 1.3782 | Val Loss: 1.4137 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 004 | Train Loss: 1.3454 | Val Loss: 1.3512 | Val Acc: 0.4148 | Val F1: 0.3846 | LR: 0.001000
Fold 1 | Epoch 005 | Train Loss: 1.3306 | Val Loss: 1.3855 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 006 | Train Loss: 1.3466 | Val Loss: 1.3453 | Val Acc: 0.4132 | Val F1: 0.3842 | LR: 0.001000
Fold 1 | Epoch 007 | Train Loss: 1.3302 | Val Loss: 1.3441 | Val Acc: 0.4325 | Val F1: 0.3984 | LR: 0.001000
Fold 1 | Epoch 008 | Train Loss: 1.3176 | Val Loss: 1.3440 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.001000
Fold 1 | Epoch 009 | Train Loss: 1.3110 | Val Loss: 1.3576 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 010 | Train Loss: 1.3168 | Val Loss: 1.3543 | Val Acc: 0.4116 | Val F1: 0.3835 | LR: 0.001000
Fold 1 | Epoch 011 | Train Loss: 1.3105 | Val Loss: 1.3497 | Val Acc: 0.4357 | Val F1: 0.3845 | LR: 0.001000
Fold 1 | Epoch 012 | Train Loss: 1.3053 | Val Loss: 1.3595 | Val Acc: 0.4566 | Val F1: 0.3647 | LR: 0.001000
Fold 1 | Epoch 013 | Train Loss: 1.3182 | Val Loss: 1.3364 | Val Acc: 0.4293 | Val F1: 0.3925 | LR: 0.001000
Fold 1 | Epoch 014 | Train Loss: 1.3122 | Val Loss: 1.3496 | Val Acc: 0.4244 | Val F1: 0.3928 | LR: 0.001000
Fold 1 | Epoch 015 | Train Loss: 1.3138 | Val Loss: 1.3410 | Val Acc: 0.4469 | Val F1: 0.3413 | LR: 0.001000
Fold 1 | Epoch 016 | Train Loss: 1.2993 | Val Loss: 1.3492 | Val Acc: 0.4421 | Val F1: 0.3819 | LR: 0.001000
Fold 1 | Epoch 017 | Train Loss: 1.3051 | Val Loss: 1.3610 | Val Acc: 0.4293 | Val F1: 0.3906 | LR: 0.001000
Fold 1 | Epoch 018 | Train Loss: 1.3123 | Val Loss: 1.3309 | Val Acc: 0.4277 | Val F1: 0.3834 | LR: 0.001000
Fold 1 | Epoch 019 | Train Loss: 1.3035 | Val Loss: 1.3589 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.000800
Fold 1 | Epoch 020 | Train Loss: 1.2898 | Val Loss: 1.3279 | Val Acc: 0.4277 | Val F1: 0.3958 | LR: 0.000800
Fold 1 | Epoch 021 | Train Loss: 1.2946 | Val Loss: 1.3357 | Val Acc: 0.4614 | Val F1: 0.4242 | LR: 0.000800
Fold 1 | Epoch 022 | Train Loss: 1.2953 | Val Loss: 1.3379 | Val Acc: 0.4518 | Val F1: 0.4136 | LR: 0.000800
Fold 1 | Epoch 023 | Train Loss: 1.2871 | Val Loss: 1.3246 | Val Acc: 0.4502 | Val F1: 0.4164 | LR: 0.000800
Fold 1 | Epoch 024 | Train Loss: 1.2892 | Val Loss: 1.3221 | Val Acc: 0.4598 | Val F1: 0.4203 | LR: 0.000800
Fold 1 | Epoch 025 | Train Loss: 1.2982 | Val Loss: 1.3323 | Val Acc: 0.4148 | Val F1: 0.3345 | LR: 0.000800
Fold 1 | Epoch 026 | Train Loss: 1.3015 | Val Loss: 1.3270 | Val Acc: 0.4630 | Val F1: 0.4252 | LR: 0.000800
Fold 1 | Epoch 027 | Train Loss: 1.2830 | Val Loss: 1.3319 | Val Acc: 0.4196 | Val F1: 0.3674 | LR: 0.000800
Fold 1 | Epoch 028 | Train Loss: 1.3012 | Val Loss: 1.3422 | Val Acc: 0.4437 | Val F1: 0.4079 | LR: 0.000800
Fold 1 | Epoch 029 | Train Loss: 1.2879 | Val Loss: 1.3583 | Val Acc: 0.4341 | Val F1: 0.3975 | LR: 0.000800
Fold 1 | Epoch 030 | Train Loss: 1.2907 | Val Loss: 1.3285 | Val Acc: 0.4614 | Val F1: 0.4258 | LR: 0.000800
Fold 1 | Epoch 031 | Train Loss: 1.2885 | Val Loss: 1.3439 | Val Acc: 0.4614 | Val F1: 0.4266 | LR: 0.000800
Fold 1 | Epoch 032 | Train Loss: 1.2973 | Val Loss: 1.3465 | Val Acc: 0.4244 | Val F1: 0.3741 | LR: 0.000800
Fold 1 | Epoch 033 | Train Loss: 1.2790 | Val Loss: 1.3318 | Val Acc: 0.4341 | Val F1: 0.4021 | LR: 0.000800
Fold 1 | Epoch 034 | Train Loss: 1.2850 | Val Loss: 1.3348 | Val Acc: 0.4486 | Val F1: 0.4143 | LR: 0.000800
Fold 1 | Epoch 035 | Train Loss: 1.2796 | Val Loss: 1.3351 | Val Acc: 0.4614 | Val F1: 0.4260 | LR: 0.000800
Fold 1 | Epoch 036 | Train Loss: 1.2929 | Val Loss: 1.3391 | Val Acc: 0.4630 | Val F1: 0.4281 | LR: 0.000800
Fold 1 | Epoch 037 | Train Loss: 1.2821 | Val Loss: 1.3377 | Val Acc: 0.4405 | Val F1: 0.4068 | LR: 0.000800
Fold 1 | Epoch 038 | Train Loss: 1.2831 | Val Loss: 1.3364 | Val Acc: 0.3971 | Val F1: 0.2650 | LR: 0.000800
Fold 1 | Epoch 039 | Train Loss: 1.2881 | Val Loss: 1.3239 | Val Acc: 0.4534 | Val F1: 0.4163 | LR: 0.000640
Fold 1 | Epoch 040 | Train Loss: 1.2856 | Val Loss: 1.3323 | Val Acc: 0.4260 | Val F1: 0.3820 | LR: 0.000640
Fold 1 | Epoch 041 | Train Loss: 1.2783 | Val Loss: 1.3321 | Val Acc: 0.4389 | Val F1: 0.4056 | LR: 0.000640
Fold 1 | Epoch 042 | Train Loss: 1.2821 | Val Loss: 1.3251 | Val Acc: 0.4598 | Val F1: 0.4221 | LR: 0.000640
Fold 1 | Epoch 043 | Train Loss: 1.2789 | Val Loss: 1.3310 | Val Acc: 0.4405 | Val F1: 0.4005 | LR: 0.000640
Fold 1 | Epoch 044 | Train Loss: 1.2805 | Val Loss: 1.3337 | Val Acc: 0.4630 | Val F1: 0.4273 | LR: 0.000640
Fold 1 | Epoch 045 | Train Loss: 1.2705 | Val Loss: 1.3254 | Val Acc: 0.4582 | Val F1: 0.4220 | LR: 0.000640
Fold 1 | Epoch 046 | Train Loss: 1.2759 | Val Loss: 1.3357 | Val Acc: 0.4486 | Val F1: 0.4128 | LR: 0.000640
