Fold 3 | Epoch 000 | Train Loss: 1.5851 | Val Loss: 1.4823 | Val Acc: 0.4210 | Val F1: 0.2494 | LR: 0.000500
Fold 3 | Epoch 001 | Train Loss: 1.5177 | Val Loss: 1.4302 | Val Acc: 0.4210 | Val F1: 0.2543 | LR: 0.000500
Fold 3 | Epoch 002 | Train Loss: 1.4708 | Val Loss: 1.3551 | Val Acc: 0.4484 | Val F1: 0.3901 | LR: 0.000500
Fold 3 | Epoch 003 | Train Loss: 1.4194 | Val Loss: 1.3436 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 004 | Train Loss: 1.3822 | Val Loss: 1.3329 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 005 | Train Loss: 1.3545 | Val Loss: 1.3411 | Val Acc: 0.4468 | Val F1: 0.3794 | LR: 0.000500
Fold 3 | Epoch 006 | Train Loss: 1.3604 | Val Loss: 1.3394 | Val Acc: 0.4161 | Val F1: 0.3788 | LR: 0.000500
Fold 3 | Epoch 007 | Train Loss: 1.3569 | Val Loss: 1.3269 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 008 | Train Loss: 1.3520 | Val Loss: 1.3260 | Val Acc: 0.4113 | Val F1: 0.3833 | LR: 0.000500
Fold 3 | Epoch 009 | Train Loss: 1.3366 | Val Loss: 1.3392 | Val Acc: 0.4177 | Val F1: 0.3870 | LR: 0.000500
Fold 3 | Epoch 010 | Train Loss: 1.3465 | Val Loss: 1.3416 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.000500
Fold 3 | Epoch 011 | Train Loss: 1.3341 | Val Loss: 1.3442 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 012 | Train Loss: 1.3276 | Val Loss: 1.3358 | Val Acc: 0.4371 | Val F1: 0.4064 | LR: 0.000500
Fold 3 | Epoch 013 | Train Loss: 1.3248 | Val Loss: 1.3242 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 014 | Train Loss: 1.3387 | Val Loss: 1.3432 | Val Acc: 0.4355 | Val F1: 0.4016 | LR: 0.000500
Fold 3 | Epoch 015 | Train Loss: 1.3246 | Val Loss: 1.3440 | Val Acc: 0.4742 | Val F1: 0.3733 | LR: 0.000500
Fold 3 | Epoch 016 | Train Loss: 1.3237 | Val Loss: 1.3416 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000500
Fold 3 | Epoch 017 | Train Loss: 1.3223 | Val Loss: 1.3554 | Val Acc: 0.4355 | Val F1: 0.4041 | LR: 0.000500
Fold 3 | Epoch 018 | Train Loss: 1.3190 | Val Loss: 1.3509 | Val Acc: 0.4323 | Val F1: 0.4026 | LR: 0.000500
Fold 3 | Epoch 019 | Train Loss: 1.3267 | Val Loss: 1.3632 | Val Acc: 0.4258 | Val F1: 0.3711 | LR: 0.000400
Fold 3 | Epoch 020 | Train Loss: 1.3144 | Val Loss: 1.3464 | Val Acc: 0.4677 | Val F1: 0.3210 | LR: 0.000400
Fold 3 | Epoch 021 | Train Loss: 1.3135 | Val Loss: 1.3548 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.000400
Fold 3 | Epoch 022 | Train Loss: 1.3130 | Val Loss: 1.3515 | Val Acc: 0.4661 | Val F1: 0.3447 | LR: 0.000400
Fold 3 | Epoch 023 | Train Loss: 1.3199 | Val Loss: 1.3647 | Val Acc: 0.4323 | Val F1: 0.4029 | LR: 0.000400
Fold 3 | Epoch 024 | Train Loss: 1.3060 | Val Loss: 1.3735 | Val Acc: 0.4565 | Val F1: 0.3566 | LR: 0.000400
Fold 3 | Epoch 025 | Train Loss: 1.3127 | Val Loss: 1.3708 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.000400
Fold 3 | Epoch 026 | Train Loss: 1.3083 | Val Loss: 1.3750 | Val Acc: 0.4435 | Val F1: 0.4062 | LR: 0.000400
Fold 3 | Epoch 027 | Train Loss: 1.3034 | Val Loss: 1.3714 | Val Acc: 0.4339 | Val F1: 0.4018 | LR: 0.000400
Fold 3 | Epoch 028 | Train Loss: 1.3129 | Val Loss: 1.3841 | Val Acc: 0.4323 | Val F1: 0.4029 | LR: 0.000400
Fold 3 | Epoch 029 | Train Loss: 1.3129 | Val Loss: 1.3691 | Val Acc: 0.4306 | Val F1: 0.4022 | LR: 0.000400
Fold 3 | Epoch 030 | Train Loss: 1.3141 | Val Loss: 1.3750 | Val Acc: 0.4419 | Val F1: 0.4068 | LR: 0.000400
Fold 3 | Epoch 031 | Train Loss: 1.3096 | Val Loss: 1.3826 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 032 | Train Loss: 1.3130 | Val Loss: 1.3851 | Val Acc: 0.4339 | Val F1: 0.4037 | LR: 0.000400
Fold 3 | Epoch 033 | Train Loss: 1.3182 | Val Loss: 1.3834 | Val Acc: 0.4258 | Val F1: 0.3748 | LR: 0.000400
Fold 3 | Epoch 034 | Train Loss: 1.3157 | Val Loss: 1.4029 | Val Acc: 0.4194 | Val F1: 0.3703 | LR: 0.000400
Fold 3 | Epoch 035 | Train Loss: 1.3092 | Val Loss: 1.3946 | Val Acc: 0.4290 | Val F1: 0.4003 | LR: 0.000400
