Fold 2 | Epoch 000 | Train Loss: 1.5984 | Val Loss: 1.4711 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 001 | Train Loss: 1.5255 | Val Loss: 1.4612 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 002 | Train Loss: 1.4932 | Val Loss: 1.4631 | Val Acc: 0.3628 | Val F1: 0.1931 | LR: 0.000500
Fold 2 | Epoch 003 | Train Loss: 1.4785 | Val Loss: 1.4231 | Val Acc: 0.3965 | Val F1: 0.2403 | LR: 0.000500
Fold 2 | Epoch 004 | Train Loss: 1.4374 | Val Loss: 1.3715 | Val Acc: 0.4125 | Val F1: 0.3719 | LR: 0.000500
Fold 2 | Epoch 005 | Train Loss: 1.3880 | Val Loss: 1.3543 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 006 | Train Loss: 1.3804 | Val Loss: 1.3630 | Val Acc: 0.4173 | Val F1: 0.3860 | LR: 0.000500
Fold 2 | Epoch 007 | Train Loss: 1.3743 | Val Loss: 1.3498 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000500
Fold 2 | Epoch 008 | Train Loss: 1.3572 | Val Loss: 1.3399 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 009 | Train Loss: 1.3433 | Val Loss: 1.3321 | Val Acc: 0.4366 | Val F1: 0.3288 | LR: 0.000500
Fold 2 | Epoch 010 | Train Loss: 1.3310 | Val Loss: 1.3333 | Val Acc: 0.4109 | Val F1: 0.3356 | LR: 0.000500
Fold 2 | Epoch 011 | Train Loss: 1.3328 | Val Loss: 1.3353 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000500
Fold 2 | Epoch 012 | Train Loss: 1.3368 | Val Loss: 1.3424 | Val Acc: 0.4318 | Val F1: 0.2844 | LR: 0.000500
Fold 2 | Epoch 013 | Train Loss: 1.3343 | Val Loss: 1.3381 | Val Acc: 0.4189 | Val F1: 0.3414 | LR: 0.000500
Fold 2 | Epoch 014 | Train Loss: 1.3454 | Val Loss: 1.3381 | Val Acc: 0.4286 | Val F1: 0.2809 | LR: 0.000500
Fold 2 | Epoch 015 | Train Loss: 1.3361 | Val Loss: 1.3227 | Val Acc: 0.4398 | Val F1: 0.3788 | LR: 0.000500
Fold 2 | Epoch 016 | Train Loss: 1.3250 | Val Loss: 1.3247 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 017 | Train Loss: 1.3290 | Val Loss: 1.3269 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 018 | Train Loss: 1.3313 | Val Loss: 1.3250 | Val Acc: 0.4302 | Val F1: 0.3059 | LR: 0.000500
Fold 2 | Epoch 019 | Train Loss: 1.3235 | Val Loss: 1.3292 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000400
Fold 2 | Epoch 020 | Train Loss: 1.3189 | Val Loss: 1.3259 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000400
Fold 2 | Epoch 021 | Train Loss: 1.3191 | Val Loss: 1.3197 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.000400
Fold 2 | Epoch 022 | Train Loss: 1.3199 | Val Loss: 1.3318 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000400
Fold 2 | Epoch 023 | Train Loss: 1.3089 | Val Loss: 1.3231 | Val Acc: 0.4270 | Val F1: 0.3934 | LR: 0.000400
Fold 2 | Epoch 024 | Train Loss: 1.3208 | Val Loss: 1.3200 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.000400
Fold 2 | Epoch 025 | Train Loss: 1.3203 | Val Loss: 1.3225 | Val Acc: 0.4350 | Val F1: 0.3940 | LR: 0.000400
Fold 2 | Epoch 026 | Train Loss: 1.3112 | Val Loss: 1.3163 | Val Acc: 0.4398 | Val F1: 0.3931 | LR: 0.000400
Fold 2 | Epoch 027 | Train Loss: 1.3092 | Val Loss: 1.3219 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000400
Fold 2 | Epoch 028 | Train Loss: 1.3102 | Val Loss: 1.3159 | Val Acc: 0.4350 | Val F1: 0.3983 | LR: 0.000400
Fold 2 | Epoch 029 | Train Loss: 1.3135 | Val Loss: 1.3356 | Val Acc: 0.4334 | Val F1: 0.2949 | LR: 0.000400
Fold 2 | Epoch 030 | Train Loss: 1.3092 | Val Loss: 1.3254 | Val Acc: 0.4205 | Val F1: 0.3908 | LR: 0.000400
Fold 2 | Epoch 031 | Train Loss: 1.3169 | Val Loss: 1.3287 | Val Acc: 0.4382 | Val F1: 0.3685 | LR: 0.000400
Fold 2 | Epoch 032 | Train Loss: 1.3115 | Val Loss: 1.3232 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000400
Fold 2 | Epoch 033 | Train Loss: 1.3088 | Val Loss: 1.3260 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000400
Fold 2 | Epoch 034 | Train Loss: 1.3075 | Val Loss: 1.3228 | Val Acc: 0.4382 | Val F1: 0.3995 | LR: 0.000400
Fold 2 | Epoch 035 | Train Loss: 1.3035 | Val Loss: 1.3276 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.000400
Fold 2 | Epoch 036 | Train Loss: 1.3011 | Val Loss: 1.3295 | Val Acc: 0.4350 | Val F1: 0.3940 | LR: 0.000400
Fold 2 | Epoch 037 | Train Loss: 1.3009 | Val Loss: 1.3264 | Val Acc: 0.4398 | Val F1: 0.3931 | LR: 0.000400
Fold 2 | Epoch 038 | Train Loss: 1.3046 | Val Loss: 1.3573 | Val Acc: 0.4286 | Val F1: 0.3975 | LR: 0.000400
Fold 2 | Epoch 039 | Train Loss: 1.3055 | Val Loss: 1.3365 | Val Acc: 0.4366 | Val F1: 0.4013 | LR: 0.000320
Fold 2 | Epoch 040 | Train Loss: 1.3003 | Val Loss: 1.3280 | Val Acc: 0.4398 | Val F1: 0.3931 | LR: 0.000320
Fold 2 | Epoch 041 | Train Loss: 1.3085 | Val Loss: 1.3374 | Val Acc: 0.4398 | Val F1: 0.3931 | LR: 0.000320
