Fold 2 | Epoch 000 | Train Loss: 1.5771 | Val Loss: 1.4695 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.001000
Fold 2 | Epoch 001 | Train Loss: 1.4982 | Val Loss: 1.4434 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.001000
Fold 2 | Epoch 002 | Train Loss: 1.4650 | Val Loss: 1.4131 | Val Acc: 0.4013 | Val F1: 0.2587 | LR: 0.001000
Fold 2 | Epoch 003 | Train Loss: 1.4190 | Val Loss: 1.3711 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 004 | Train Loss: 1.3809 | Val Loss: 1.3470 | Val Acc: 0.4205 | Val F1: 0.3717 | LR: 0.001000
Fold 2 | Epoch 005 | Train Loss: 1.3666 | Val Loss: 1.3481 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 006 | Train Loss: 1.3564 | Val Loss: 1.3495 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 007 | Train Loss: 1.3641 | Val Loss: 1.3287 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 008 | Train Loss: 1.3441 | Val Loss: 1.3235 | Val Acc: 0.4366 | Val F1: 0.3928 | LR: 0.001000
Fold 2 | Epoch 009 | Train Loss: 1.3341 | Val Loss: 1.3289 | Val Acc: 0.4238 | Val F1: 0.3923 | LR: 0.001000
Fold 2 | Epoch 010 | Train Loss: 1.3203 | Val Loss: 1.3521 | Val Acc: 0.4398 | Val F1: 0.3788 | LR: 0.001000
Fold 2 | Epoch 011 | Train Loss: 1.3266 | Val Loss: 1.3261 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 012 | Train Loss: 1.3195 | Val Loss: 1.3293 | Val Acc: 0.4254 | Val F1: 0.3947 | LR: 0.001000
Fold 2 | Epoch 013 | Train Loss: 1.3141 | Val Loss: 1.3614 | Val Acc: 0.4157 | Val F1: 0.3795 | LR: 0.001000
