Fold 1 | Epoch 000 | Train Loss: 1.5590 | Val Loss: 1.5176 | Val Acc: 0.3344 | Val F1: 0.1676 | LR: 0.001000
Fold 1 | Epoch 001 | Train Loss: 1.4808 | Val Loss: 1.4809 | Val Acc: 0.3682 | Val F1: 0.3020 | LR: 0.001000
Fold 1 | Epoch 002 | Train Loss: 1.4463 | Val Loss: 1.4356 | Val Acc: 0.3939 | Val F1: 0.2554 | LR: 0.001000
Fold 1 | Epoch 003 | Train Loss: 1.3798 | Val Loss: 1.3896 | Val Acc: 0.4518 | Val F1: 0.3977 | LR: 0.001000
Fold 1 | Epoch 004 | Train Loss: 1.3834 | Val Loss: 1.3917 | Val Acc: 0.4164 | Val F1: 0.3671 | LR: 0.001000
Fold 1 | Epoch 005 | Train Loss: 1.3548 | Val Loss: 1.3699 | Val Acc: 0.3939 | Val F1: 0.2722 | LR: 0.001000
Fold 1 | Epoch 006 | Train Loss: 1.3393 | Val Loss: 1.3430 | Val Acc: 0.4084 | Val F1: 0.3805 | LR: 0.001000
Fold 1 | Epoch 007 | Train Loss: 1.3386 | Val Loss: 1.3454 | Val Acc: 0.4389 | Val F1: 0.3942 | LR: 0.001000
Fold 1 | Epoch 008 | Train Loss: 1.3289 | Val Loss: 1.3612 | Val Acc: 0.3971 | Val F1: 0.2731 | LR: 0.001000
Fold 1 | Epoch 009 | Train Loss: 1.3331 | Val Loss: 1.3352 | Val Acc: 0.4277 | Val F1: 0.3961 | LR: 0.001000
Fold 1 | Epoch 010 | Train Loss: 1.2955 | Val Loss: 1.3390 | Val Acc: 0.4486 | Val F1: 0.4076 | LR: 0.001000
Fold 1 | Epoch 011 | Train Loss: 1.2936 | Val Loss: 1.3439 | Val Acc: 0.4244 | Val F1: 0.3928 | LR: 0.001000
Fold 1 | Epoch 012 | Train Loss: 1.2988 | Val Loss: 1.3366 | Val Acc: 0.4293 | Val F1: 0.3855 | LR: 0.001000
Fold 1 | Epoch 013 | Train Loss: 1.3046 | Val Loss: 1.3335 | Val Acc: 0.4293 | Val F1: 0.3818 | LR: 0.001000
Fold 1 | Epoch 014 | Train Loss: 1.2971 | Val Loss: 1.3290 | Val Acc: 0.4534 | Val F1: 0.4161 | LR: 0.001000
Fold 1 | Epoch 015 | Train Loss: 1.3005 | Val Loss: 1.3602 | Val Acc: 0.4550 | Val F1: 0.4188 | LR: 0.001000
Fold 1 | Epoch 016 | Train Loss: 1.3129 | Val Loss: 1.3330 | Val Acc: 0.4486 | Val F1: 0.4113 | LR: 0.001000
Fold 1 | Epoch 017 | Train Loss: 1.3171 | Val Loss: 1.3201 | Val Acc: 0.4325 | Val F1: 0.3964 | LR: 0.001000
Fold 1 | Epoch 018 | Train Loss: 1.2989 | Val Loss: 1.3439 | Val Acc: 0.4534 | Val F1: 0.4147 | LR: 0.001000
Fold 1 | Epoch 019 | Train Loss: 1.3057 | Val Loss: 1.3570 | Val Acc: 0.4244 | Val F1: 0.3671 | LR: 0.000800
Fold 1 | Epoch 020 | Train Loss: 1.2865 | Val Loss: 1.3271 | Val Acc: 0.4260 | Val F1: 0.3909 | LR: 0.000800
Fold 1 | Epoch 021 | Train Loss: 1.2809 | Val Loss: 1.3252 | Val Acc: 0.4502 | Val F1: 0.4166 | LR: 0.000800
Fold 1 | Epoch 022 | Train Loss: 1.2810 | Val Loss: 1.3309 | Val Acc: 0.4293 | Val F1: 0.3944 | LR: 0.000800
Fold 1 | Epoch 023 | Train Loss: 1.2897 | Val Loss: 1.3330 | Val Acc: 0.4068 | Val F1: 0.3008 | LR: 0.000800
Fold 1 | Epoch 024 | Train Loss: 1.2741 | Val Loss: 1.3332 | Val Acc: 0.4341 | Val F1: 0.3863 | LR: 0.000800
