Fold 4 | Epoch 000 | Train Loss: 1.5598 | Val Loss: 1.4869 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.000500
Fold 4 | Epoch 001 | Train Loss: 1.5062 | Val Loss: 1.4649 | Val Acc: 0.3884 | Val F1: 0.2173 | LR: 0.000500
Fold 4 | Epoch 002 | Train Loss: 1.4757 | Val Loss: 1.4136 | Val Acc: 0.4254 | Val F1: 0.2789 | LR: 0.000500
Fold 4 | Epoch 003 | Train Loss: 1.4272 | Val Loss: 1.3730 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 004 | Train Loss: 1.3857 | Val Loss: 1.3177 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 005 | Train Loss: 1.3742 | Val Loss: 1.3109 | Val Acc: 0.4350 | Val F1: 0.4069 | LR: 0.000500
Fold 4 | Epoch 006 | Train Loss: 1.3575 | Val Loss: 1.3166 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 007 | Train Loss: 1.3447 | Val Loss: 1.2941 | Val Acc: 0.4238 | Val F1: 0.3988 | LR: 0.000500
Fold 4 | Epoch 008 | Train Loss: 1.3287 | Val Loss: 1.3125 | Val Acc: 0.4141 | Val F1: 0.3889 | LR: 0.000500
Fold 4 | Epoch 009 | Train Loss: 1.3273 | Val Loss: 1.2964 | Val Acc: 0.4382 | Val F1: 0.3824 | LR: 0.000500
Fold 4 | Epoch 010 | Train Loss: 1.3327 | Val Loss: 1.2990 | Val Acc: 0.4270 | Val F1: 0.3776 | LR: 0.000500
Fold 4 | Epoch 011 | Train Loss: 1.3242 | Val Loss: 1.2924 | Val Acc: 0.4510 | Val F1: 0.3080 | LR: 0.000500
Fold 4 | Epoch 012 | Train Loss: 1.3287 | Val Loss: 1.2925 | Val Acc: 0.4205 | Val F1: 0.3956 | LR: 0.000500
Fold 4 | Epoch 013 | Train Loss: 1.3167 | Val Loss: 1.2914 | Val Acc: 0.4382 | Val F1: 0.3853 | LR: 0.000500
Fold 4 | Epoch 014 | Train Loss: 1.3161 | Val Loss: 1.2896 | Val Acc: 0.4398 | Val F1: 0.3825 | LR: 0.000500
Fold 4 | Epoch 015 | Train Loss: 1.3163 | Val Loss: 1.2966 | Val Acc: 0.4366 | Val F1: 0.4093 | LR: 0.000500
Fold 4 | Epoch 016 | Train Loss: 1.3138 | Val Loss: 1.2956 | Val Acc: 0.4430 | Val F1: 0.4148 | LR: 0.000500
Fold 4 | Epoch 017 | Train Loss: 1.3069 | Val Loss: 1.2987 | Val Acc: 0.4270 | Val F1: 0.4002 | LR: 0.000500
Fold 4 | Epoch 018 | Train Loss: 1.3029 | Val Loss: 1.2837 | Val Acc: 0.4382 | Val F1: 0.3834 | LR: 0.000500
Fold 4 | Epoch 019 | Train Loss: 1.3108 | Val Loss: 1.2887 | Val Acc: 0.4302 | Val F1: 0.3992 | LR: 0.000400
Fold 4 | Epoch 020 | Train Loss: 1.3086 | Val Loss: 1.2848 | Val Acc: 0.4222 | Val F1: 0.3868 | LR: 0.000400
Fold 4 | Epoch 021 | Train Loss: 1.3040 | Val Loss: 1.2825 | Val Acc: 0.4334 | Val F1: 0.3945 | LR: 0.000400
Fold 4 | Epoch 022 | Train Loss: 1.2892 | Val Loss: 1.2902 | Val Acc: 0.4270 | Val F1: 0.4002 | LR: 0.000400
Fold 4 | Epoch 023 | Train Loss: 1.3043 | Val Loss: 1.2992 | Val Acc: 0.4125 | Val F1: 0.3822 | LR: 0.000400
