Fold 2 | Epoch 000 | Train Loss: 1.5473 | Val Loss: 1.5004 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.001000
Fold 2 | Epoch 001 | Train Loss: 1.4750 | Val Loss: 1.4217 | Val Acc: 0.4013 | Val F1: 0.2614 | LR: 0.001000
Fold 2 | Epoch 002 | Train Loss: 1.4045 | Val Loss: 1.3780 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 003 | Train Loss: 1.3769 | Val Loss: 1.3472 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 004 | Train Loss: 1.3595 | Val Loss: 1.3455 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 005 | Train Loss: 1.3633 | Val Loss: 1.3369 | Val Acc: 0.4270 | Val F1: 0.3962 | LR: 0.001000
Fold 2 | Epoch 006 | Train Loss: 1.3484 | Val Loss: 1.3505 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 007 | Train Loss: 1.3405 | Val Loss: 1.3406 | Val Acc: 0.3965 | Val F1: 0.3304 | LR: 0.001000
Fold 2 | Epoch 008 | Train Loss: 1.3300 | Val Loss: 1.3477 | Val Acc: 0.4350 | Val F1: 0.3196 | LR: 0.001000
Fold 2 | Epoch 009 | Train Loss: 1.3498 | Val Loss: 1.3245 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 010 | Train Loss: 1.3529 | Val Loss: 1.3427 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 011 | Train Loss: 1.3374 | Val Loss: 1.3413 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 012 | Train Loss: 1.3343 | Val Loss: 1.3407 | Val Acc: 0.4430 | Val F1: 0.3815 | LR: 0.001000
Fold 2 | Epoch 013 | Train Loss: 1.3339 | Val Loss: 1.3474 | Val Acc: 0.4109 | Val F1: 0.3528 | LR: 0.001000
Fold 2 | Epoch 014 | Train Loss: 1.3342 | Val Loss: 1.3340 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 015 | Train Loss: 1.3415 | Val Loss: 1.3325 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.001000
Fold 2 | Epoch 016 | Train Loss: 1.3432 | Val Loss: 1.3535 | Val Acc: 0.4398 | Val F1: 0.3888 | LR: 0.001000
Fold 2 | Epoch 017 | Train Loss: 1.3340 | Val Loss: 1.3408 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 018 | Train Loss: 1.3297 | Val Loss: 1.3410 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.001000
Fold 2 | Epoch 019 | Train Loss: 1.3183 | Val Loss: 1.3437 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000800
Fold 2 | Epoch 020 | Train Loss: 1.3121 | Val Loss: 1.3428 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000800
Fold 2 | Epoch 021 | Train Loss: 1.3143 | Val Loss: 1.3432 | Val Acc: 0.4302 | Val F1: 0.3979 | LR: 0.000800
Fold 2 | Epoch 022 | Train Loss: 1.3162 | Val Loss: 1.3602 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000800
Fold 2 | Epoch 023 | Train Loss: 1.3135 | Val Loss: 1.3358 | Val Acc: 0.4254 | Val F1: 0.3577 | LR: 0.000800
Fold 2 | Epoch 024 | Train Loss: 1.3077 | Val Loss: 1.3442 | Val Acc: 0.4157 | Val F1: 0.3713 | LR: 0.000800
Fold 2 | Epoch 025 | Train Loss: 1.3142 | Val Loss: 1.3387 | Val Acc: 0.4382 | Val F1: 0.4002 | LR: 0.000800
Fold 2 | Epoch 026 | Train Loss: 1.3091 | Val Loss: 1.3401 | Val Acc: 0.4270 | Val F1: 0.2814 | LR: 0.000800
Fold 2 | Epoch 027 | Train Loss: 1.2998 | Val Loss: 1.3550 | Val Acc: 0.4334 | Val F1: 0.3566 | LR: 0.000800
Fold 2 | Epoch 028 | Train Loss: 1.3136 | Val Loss: 1.3467 | Val Acc: 0.4286 | Val F1: 0.4037 | LR: 0.000800
Fold 2 | Epoch 029 | Train Loss: 1.3080 | Val Loss: 1.3499 | Val Acc: 0.4334 | Val F1: 0.3017 | LR: 0.000800
Fold 2 | Epoch 030 | Train Loss: 1.3245 | Val Loss: 1.3485 | Val Acc: 0.4350 | Val F1: 0.2930 | LR: 0.000800
Fold 2 | Epoch 031 | Train Loss: 1.3053 | Val Loss: 1.3811 | Val Acc: 0.4350 | Val F1: 0.3983 | LR: 0.000800
Fold 2 | Epoch 032 | Train Loss: 1.3063 | Val Loss: 1.3593 | Val Acc: 0.4366 | Val F1: 0.3288 | LR: 0.000800
