Fold 0 | Epoch 000 | Train Loss: 1.5250 | Val Loss: 1.4453 | Val Acc: 0.3702 | Val F1: 0.2061 | LR: 0.000500
Fold 0 | Epoch 001 | Train Loss: 1.4507 | Val Loss: 1.3960 | Val Acc: 0.3558 | Val F1: 0.2240 | LR: 0.000500
Fold 0 | Epoch 002 | Train Loss: 1.4163 | Val Loss: 1.3345 | Val Acc: 0.4391 | Val F1: 0.2952 | LR: 0.000500
Fold 0 | Epoch 003 | Train Loss: 1.3555 | Val Loss: 1.3043 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 004 | Train Loss: 1.3433 | Val Loss: 1.3162 | Val Acc: 0.4503 | Val F1: 0.4201 | LR: 0.000500
Fold 0 | Epoch 005 | Train Loss: 1.3327 | Val Loss: 1.2738 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 006 | Train Loss: 1.3233 | Val Loss: 1.2698 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 007 | Train Loss: 1.3065 | Val Loss: 1.2679 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 008 | Train Loss: 1.3009 | Val Loss: 1.2762 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 009 | Train Loss: 1.2969 | Val Loss: 1.2849 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 010 | Train Loss: 1.2978 | Val Loss: 1.2993 | Val Acc: 0.4343 | Val F1: 0.2906 | LR: 0.000500
Fold 0 | Epoch 011 | Train Loss: 1.2973 | Val Loss: 1.2879 | Val Acc: 0.4343 | Val F1: 0.2988 | LR: 0.000500
Fold 0 | Epoch 012 | Train Loss: 1.2907 | Val Loss: 1.2615 | Val Acc: 0.4455 | Val F1: 0.4108 | LR: 0.000500
Fold 0 | Epoch 013 | Train Loss: 1.2935 | Val Loss: 1.2860 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 014 | Train Loss: 1.2786 | Val Loss: 1.2729 | Val Acc: 0.4375 | Val F1: 0.3049 | LR: 0.000500
Fold 0 | Epoch 015 | Train Loss: 1.2672 | Val Loss: 1.2790 | Val Acc: 0.4311 | Val F1: 0.4055 | LR: 0.000500
Fold 0 | Epoch 016 | Train Loss: 1.2759 | Val Loss: 1.2626 | Val Acc: 0.4391 | Val F1: 0.3766 | LR: 0.000500
Fold 0 | Epoch 017 | Train Loss: 1.2796 | Val Loss: 1.3075 | Val Acc: 0.4359 | Val F1: 0.2921 | LR: 0.000500
Fold 0 | Epoch 018 | Train Loss: 1.2822 | Val Loss: 1.2765 | Val Acc: 0.4263 | Val F1: 0.3917 | LR: 0.000500
Fold 0 | Epoch 019 | Train Loss: 1.2723 | Val Loss: 1.2757 | Val Acc: 0.4279 | Val F1: 0.4015 | LR: 0.000400
Fold 0 | Epoch 020 | Train Loss: 1.2685 | Val Loss: 1.2786 | Val Acc: 0.4327 | Val F1: 0.4069 | LR: 0.000400
Fold 0 | Epoch 021 | Train Loss: 1.2644 | Val Loss: 1.2758 | Val Acc: 0.4327 | Val F1: 0.3777 | LR: 0.000400
Fold 0 | Epoch 022 | Train Loss: 1.2538 | Val Loss: 1.2720 | Val Acc: 0.4327 | Val F1: 0.3763 | LR: 0.000400
Fold 0 | Epoch 023 | Train Loss: 1.2739 | Val Loss: 1.2726 | Val Acc: 0.4407 | Val F1: 0.3741 | LR: 0.000400
Fold 0 | Epoch 024 | Train Loss: 1.2532 | Val Loss: 1.2947 | Val Acc: 0.4327 | Val F1: 0.3768 | LR: 0.000400
