Fold 2 | Epoch 000 | Train Loss: 1.5732 | Val Loss: 1.4439 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 001 | Train Loss: 1.4911 | Val Loss: 1.4468 | Val Acc: 0.3933 | Val F1: 0.2220 | LR: 0.000500
Fold 2 | Epoch 002 | Train Loss: 1.4724 | Val Loss: 1.4128 | Val Acc: 0.4109 | Val F1: 0.2549 | LR: 0.000500
Fold 2 | Epoch 003 | Train Loss: 1.4157 | Val Loss: 1.3705 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 004 | Train Loss: 1.3742 | Val Loss: 1.3606 | Val Acc: 0.4189 | Val F1: 0.3886 | LR: 0.000500
Fold 2 | Epoch 005 | Train Loss: 1.3559 | Val Loss: 1.3573 | Val Acc: 0.4205 | Val F1: 0.3682 | LR: 0.000500
Fold 2 | Epoch 006 | Train Loss: 1.3534 | Val Loss: 1.3524 | Val Acc: 0.4270 | Val F1: 0.3922 | LR: 0.000500
Fold 2 | Epoch 007 | Train Loss: 1.3572 | Val Loss: 1.3543 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 008 | Train Loss: 1.3466 | Val Loss: 1.3436 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 009 | Train Loss: 1.3471 | Val Loss: 1.3377 | Val Acc: 0.4382 | Val F1: 0.3525 | LR: 0.000500
Fold 2 | Epoch 010 | Train Loss: 1.3449 | Val Loss: 1.3460 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 011 | Train Loss: 1.3412 | Val Loss: 1.3590 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 012 | Train Loss: 1.3380 | Val Loss: 1.3399 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
Fold 2 | Epoch 013 | Train Loss: 1.3248 | Val Loss: 1.3359 | Val Acc: 0.4302 | Val F1: 0.3990 | LR: 0.000500
Fold 2 | Epoch 014 | Train Loss: 1.3310 | Val Loss: 1.3399 | Val Acc: 0.4286 | Val F1: 0.2809 | LR: 0.000500
Fold 2 | Epoch 015 | Train Loss: 1.3284 | Val Loss: 1.3334 | Val Acc: 0.4238 | Val F1: 0.3937 | LR: 0.000500
Fold 2 | Epoch 016 | Train Loss: 1.3288 | Val Loss: 1.3348 | Val Acc: 0.4318 | Val F1: 0.2834 | LR: 0.000500
